MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,250000.0,power/energy-pkg/,641.17,4.87013578414917,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,616.15,4.704121828079224,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,642.47,4.997527122497559,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,630.84,4.775143384933472,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,604.16,4.735616445541382,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,597.00,4.560252666473389,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,589.68,4.432952165603638,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,619.14,4.731947183609009,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,626.16,4.787580966949463,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,584.03,4.542017936706543,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,593.80,4.468251466751099,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,605.94,4.564418792724609,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,570.93,4.3003199100494385,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,607.29,4.605816602706909,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,609.78,4.570538520812988,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,587.51,4.516197204589844,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,577.19,4.4328272342681885,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,619.98,4.581530809402466,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,560.26,4.260981798171997,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,585.50,4.498284339904785,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,584.02,4.45054292678833,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,585.23,4.4695210456848145,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,577.88,4.380665302276611,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,581.49,4.414454460144043,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,560.99,4.307205438613892,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,578.51,4.487793922424316,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,578.61,4.343579530715942,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,591.20,4.4223549365997314,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,581.85,4.350680351257324,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,554.46,4.325100421905518,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,584.40,4.47565484046936,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,563.86,4.304615497589111,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,575.90,4.440158843994141,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,578.13,4.331329584121704,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,551.72,4.291321277618408,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,563.45,4.240047454833984,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,568.75,4.330526351928711,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,558.41,4.2454705238342285,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,563.92,4.215242385864258,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,577.01,4.5640623569488525,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,569.68,4.329855918884277,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,611.71,4.448092937469482,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,576.83,4.545659065246582,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,579.87,4.501206874847412,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,537.44,4.2701287269592285,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,564.08,4.303647518157959,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,548.39,4.230327367782593,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,597.91,4.616713047027588,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,559.48,4.367859125137329,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,552.99,4.354965925216675,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,561.40,4.278262615203857,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,546.40,4.186434745788574,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,579.13,4.4041595458984375,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,556.44,4.241668224334717,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,566.54,4.3783278465271,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,561.51,4.3489391803741455,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,587.28,4.544318437576294,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,543.33,4.272326231002808,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,548.55,4.228783845901489,96.0,Parallel std::sort
