MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,250000.0,power/energy-pkg/,684.15,5.466248273849487,12.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,683.91,5.483724117279053,12.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,685.05,5.4736645221710205,12.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,685.05,5.459022760391235,12.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,623.57,4.989248275756836,16.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,623.16,4.993553638458252,16.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,624.07,4.991037130355835,16.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,623.32,5.001516103744507,16.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,626.54,5.005053281784058,16.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,590.54,4.674270391464233,20.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,600.98,4.752173900604248,20.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,593.44,4.701115131378174,20.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,594.62,4.71545147895813,20.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,597.09,4.735903978347778,20.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,652.33,5.060942888259888,24.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,655.03,5.063476085662842,24.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,625.25,4.878551244735718,24.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,647.91,4.9837939739227295,24.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,631.81,4.9265360832214355,24.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,622.66,4.798643589019775,28.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,634.45,4.867154121398926,28.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,637.61,4.81275200843811,28.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,620.10,4.7045066356658936,28.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,625.31,4.855153799057007,28.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,599.24,4.603883504867554,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,578.15,4.4515862464904785,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,576.91,4.444165229797363,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,577.58,4.452958345413208,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,632.78,4.836386203765869,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,603.27,4.635157585144043,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,584.30,4.5836756229400635,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,553.53,4.238963603973389,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,570.73,4.366659879684448,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,589.87,4.510632038116455,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,582.43,4.53229546546936,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,591.59,4.536144495010376,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,566.61,4.4065375328063965,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,552.56,4.32977032661438,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,561.30,4.340157985687256,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,545.21,4.263106346130371,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,551.79,4.271977186203003,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,552.98,4.30587911605835,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,547.16,4.250066041946411,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,534.08,4.135244607925415,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,557.75,4.3040642738342285,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,545.78,4.291785478591919,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,550.78,4.229525804519653,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,578.81,4.469522714614868,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,532.11,4.1789891719818115,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,536.70,4.19459867477417,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,526.68,4.127171039581299,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,533.03,4.164504289627075,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,517.63,4.0880303382873535,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,540.21,4.245768070220947,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,533.52,4.17494010925293,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,536.97,4.2124106884002686,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,555.23,4.49033522605896,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,520.69,4.108085870742798,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,517.85,4.099311590194702,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,516.90,4.101671457290649,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,515.88,4.128438949584961,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,507.33,4.0407044887542725,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,507.88,4.019941091537476,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,531.47,4.148642301559448,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,488.64,3.9653072357177734,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,501.97,4.026702880859375,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,516.59,4.122329473495483,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,500.98,4.013240575790405,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,485.82,3.943510055541992,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,489.11,3.9490113258361816,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,494.63,3.9862725734710693,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,490.81,3.9766366481781006,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,510.52,4.103276252746582,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,505.25,4.051539897918701,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,491.51,3.9735682010650635,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,495.88,4.033232688903809,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,496.38,4.011996030807495,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,491.52,3.9759812355041504,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,461.91,3.7932400703430176,72.0,Parallel std::sort
Data Generation,4000000.0,power/energy-pkg/,3861.90,35.48205757141113,,
Idling,,power/energy-pkg/,453.96,10.929933547973633,,
Data Generation,4000000.0,power/energy-pkg/,3853.04,35.480876207351685,,
Idling,,power/energy-pkg/,476.21,10.93439245223999,,
Data Generation,4000000.0,power/energy-pkg/,3845.55,35.47600841522217,,
Idling,,power/energy-pkg/,449.57,10.93505311012268,,
Data Generation,4000000.0,power/energy-pkg/,3837.98,35.47174692153931,,
Idling,,power/energy-pkg/,441.19,10.929978609085083,,
Data Generation,4000000.0,power/energy-pkg/,3831.31,35.425703287124634,,
Idling,,power/energy-pkg/,435.24,10.921766757965088,,
Sorting,4000000.0,power/energy-pkg/,44956.69,410.29049491882324,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,45305.96,412.57936000823975,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,45225.97,412.5985424518585,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44983.01,410.35134506225586,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,45251.65,412.55499625205994,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28665.92,240.50444054603577,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28691.18,240.5866720676422,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28628.06,240.40209221839905,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28778.53,241.06977891921997,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28809.17,241.3955681324005,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21794.85,176.25892615318298,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21826.97,176.1055874824524,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21806.19,175.93338775634766,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21901.54,176.75391125679016,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,21779.72,176.17117190361023,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18197.47,142.609637260437,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18138.00,142.19284772872925,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18086.76,141.90541315078735,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18141.82,142.14149260520935,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,18116.19,141.84735870361328,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16195.63,123.92700338363647,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16218.56,124.06092548370361,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16182.35,123.86610984802246,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16241.58,124.15201115608215,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,16200.62,124.09957575798035,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,14737.21,109.62338256835938,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,14676.90,109.25201392173767,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,14719.76,109.24058508872986,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,14749.98,109.58839821815491,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,14702.82,109.18554210662842,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,13753.71,99.46412825584412,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,13754.22,99.22878646850586,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,13747.01,99.13102865219116,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,13787.55,99.38395929336548,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,13767.13,99.37253332138062,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,12953.62,91.62323546409607,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,12892.28,91.02205967903137,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,12915.69,91.07461857795715,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,12924.55,91.03243660926819,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,13003.99,91.5668511390686,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,12345.31,85.30267214775085,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,12302.11,85.10789608955383,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,12303.11,85.06338906288147,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,12301.32,85.10603308677673,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,12302.83,85.09060072898865,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11887.11,80.68376755714417,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11845.96,80.43083262443542,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11859.05,80.4552571773529,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11878.45,80.43344306945801,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11899.04,80.68100571632385,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11186.46,74.21822595596313,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11147.30,74.0582799911499,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11154.94,74.0801112651825,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11163.74,74.06944608688354,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,11240.08,74.37263464927673,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,10085.56,66.35814023017883,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,10046.71,66.20921325683594,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,10046.52,66.24296832084656,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,10070.53,66.23174905776978,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,10059.34,66.24584007263184,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,10136.13,66.53847599029541,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9692.61,63.17481303215027,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9622.05,62.58839440345764,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9932.81,64.81499528884888,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9827.75,64.00970268249512,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9449.46,59.61039066314697,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9497.41,59.64634990692139,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9720.29,61.11645746231079,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9578.08,60.36068391799927,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9518.67,59.75257205963135,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,10327.04,63.44859480857849,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9250.61,57.16462564468384,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9434.10,57.57546281814575,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9410.79,57.54845833778381,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9458.46,58.255242109298706,28.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9257.00,56.148526191711426,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9453.31,58.34736466407776,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9509.45,57.83318758010864,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9001.71,54.974719762802124,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9471.25,57.95671987533569,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8588.17,52.270840883255005,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8704.20,52.82341241836548,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,9185.93,54.83353233337402,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8653.04,52.710429430007935,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8905.83,53.606497049331665,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8880.30,54.13107752799988,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8913.97,54.17979860305786,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8716.19,53.64390206336975,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8737.38,53.716790199279785,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8894.28,54.80482220649719,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8721.44,53.62120747566223,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8518.24,52.32909297943115,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8686.95,53.09501075744629,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8721.95,53.67097806930542,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8688.19,53.30888295173645,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8387.84,51.84188485145569,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8540.89,52.675872802734375,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8445.04,52.106107234954834,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8406.08,52.19974493980408,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8535.26,52.63684844970703,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8307.47,51.77432107925415,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8222.28,51.65390372276306,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8502.70,52.438204526901245,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8215.48,51.58122944831848,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8243.55,51.914875507354736,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8047.34,50.86473369598389,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8002.15,50.51186013221741,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7966.74,50.43152928352356,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7982.56,50.677422285079956,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7980.89,50.50972127914429,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7848.22,49.904635429382324,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7807.74,49.590527057647705,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7739.36,49.189380168914795,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7729.52,49.356725454330444,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7662.82,49.12197732925415,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7552.94,48.72323274612427,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7560.50,48.78025460243225,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,8436.06,53.63850402832031,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7563.62,48.76809310913086,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7611.19,48.73685956001282,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7282.59,47.364285469055176,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7422.47,48.11591672897339,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7529.92,48.45695090293884,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7347.88,47.65297245979309,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7495.74,48.3587007522583,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7297.44,47.58825612068176,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7234.24,47.19249677658081,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7271.12,47.5595326423645,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7217.23,47.13235926628113,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,7276.19,47.53481125831604,72.0,Parallel std::sort
