MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,250000.0,power/energy-pkg/,1323.64,6.398697137832642,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,484.07,6.398697137832642,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1340.76,6.423535108566284,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,486.17,6.423535108566284,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1348.87,6.400485277175903,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,484.96,6.400485277175903,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1323.97,6.420103073120117,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,486.01,6.420103073120117,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1328.67,6.414687395095825,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,485.07,6.414687395095825,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1321.22,6.4059107303619385,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,484.50,6.4059107303619385,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1318.19,6.457587957382202,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,488.41,6.457587957382202,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1335.09,6.389399528503418,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,483.30,6.389399528503418,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1318.56,6.358769178390503,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,481.45,6.358769178390503,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1319.13,6.374238014221191,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,481.81,6.374238014221191,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1312.33,6.34045147895813,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,479.82,6.34045147895813,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1356.67,6.5331871509552,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,494.47,6.5331871509552,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1298.86,6.367010831832886,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,481.96,6.367010831832886,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1334.96,6.3882763385772705,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,483.62,6.3882763385772705,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1286.06,6.371621131896973,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,481.45,6.371621131896973,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1315.81,6.361429214477539,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,481.36,6.361429214477539,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1311.71,6.361117601394653,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,481.28,6.361117601394653,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1305.80,6.339848279953003,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,479.57,6.339848279953003,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1299.89,6.327768087387085,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,478.66,6.327768087387085,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1301.41,6.298579931259155,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,475.96,6.298579931259155,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1310.55,6.322921276092529,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,478.03,6.322921276092529,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1309.63,6.322889089584351,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,477.94,6.322889089584351,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1317.11,6.281454086303711,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,476.01,6.281454086303711,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1310.45,6.321616172790527,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,478.45,6.321616172790527,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1286.85,6.320510387420654,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,477.53,6.320510387420654,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1308.56,6.324538469314575,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,478.80,6.324538469314575,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1299.58,6.313546419143677,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,477.86,6.313546419143677,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1307.56,6.2989466190338135,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,476.58,6.2989466190338135,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1297.22,6.266969919204712,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,474.22,6.266969919204712,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1273.38,6.24817681312561,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,471.68,6.24817681312561,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1314.79,6.231369256973267,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,471.14,6.231369256973267,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1290.40,6.284603595733643,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,474.95,6.284603595733643,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1299.81,6.263045310974121,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,473.29,6.263045310974121,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1282.24,6.255865573883057,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,473.56,6.255865573883057,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1266.33,6.233932733535767,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,470.42,6.233932733535767,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1297.14,6.249839544296265,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,472.80,6.249839544296265,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1294.18,6.262483358383179,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,473.78,6.262483358383179,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1282.50,6.219851016998291,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,468.80,6.219851016998291,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1298.91,6.245485067367554,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,470.32,6.245485067367554,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1277.53,6.213610649108887,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,466.84,6.213610649108887,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1302.13,6.28795051574707,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,473.41,6.28795051574707,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1269.00,6.202618598937988,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,467.23,6.202618598937988,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1279.28,6.201654672622681,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,467.10,6.201654672622681,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1274.20,6.240433931350708,100.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,470.09,6.240433931350708,100.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1275.32,6.208453893661499,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,466.56,6.208453893661499,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1277.67,6.2204506397247314,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,468.03,6.2204506397247314,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1281.74,6.181830406188965,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,465.29,6.181830406188965,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1302.12,6.198887586593628,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,466.99,6.198887586593628,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1278.23,6.2034759521484375,104.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,467.10,6.2034759521484375,104.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1253.70,6.182229518890381,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,465.06,6.182229518890381,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1268.74,6.22532057762146,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,468.70,6.22532057762146,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1257.98,6.164192199707031,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,464.68,6.164192199707031,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1296.22,6.211502552032471,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,467.57,6.211502552032471,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1283.55,6.2384092807769775,108.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,469.68,6.2384092807769775,108.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1279.78,6.171775817871094,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,463.90,6.171775817871094,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1283.74,6.169018745422363,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,464.23,6.169018745422363,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1292.84,6.238859176635742,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,468.57,6.238859176635742,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1258.14,6.164437532424927,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,463.83,6.164437532424927,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1278.80,6.17087197303772,112.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,463.74,6.17087197303772,112.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1260.37,6.149859666824341,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,463.55,6.149859666824341,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1282.20,6.17243504524231,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,465.58,6.17243504524231,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1279.39,6.140395402908325,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,463.13,6.140395402908325,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1276.79,6.1623194217681885,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,464.26,6.1623194217681885,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1277.17,6.199233770370483,116.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,467.56,6.199233770370483,116.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1241.95,6.131071090698242,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,462.20,6.131071090698242,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1251.44,6.141327619552612,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,463.12,6.141327619552612,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1251.56,6.136766195297241,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,462.59,6.136766195297241,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1261.69,6.1386988162994385,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,461.71,6.1386988162994385,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1248.64,6.153013229370117,120.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,462.63,6.153013229370117,120.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1249.17,6.135673522949219,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,460.97,6.135673522949219,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1258.86,6.11031436920166,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,460.64,6.11031436920166,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1258.05,6.120207786560059,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,460.00,6.120207786560059,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1246.29,6.109647750854492,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,459.07,6.109647750854492,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1253.82,6.108762979507446,124.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,458.72,6.108762979507446,124.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1229.23,6.116128444671631,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,458.94,6.116128444671631,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1263.43,6.097223997116089,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,458.97,6.097223997116089,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1251.13,6.094290018081665,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,459.33,6.094290018081665,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1257.53,6.088697671890259,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,458.53,6.088697671890259,128.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1235.23,6.100487470626831,128.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,458.97,6.100487470626831,128.0,Parallel std::sort
Data Generation,4000000.0,power/energy-pkg/,16688.26,89.33877205848694,,
Data Generation,4000000.0,power/energy-ram/,6771.98,89.33877205848694,,
Idling,,power/energy-pkg/,1837.04,10.102225065231323,,
Idling,,power/energy-ram/,759.00,10.102225065231323,,
Data Generation,4000000.0,power/energy-pkg/,16659.42,89.3080427646637,,
Data Generation,4000000.0,power/energy-ram/,6769.41,89.3080427646637,,
Idling,,power/energy-pkg/,1836.60,10.101713180541992,,
Idling,,power/energy-ram/,758.27,10.101713180541992,,
Data Generation,4000000.0,power/energy-pkg/,16663.20,89.3048210144043,,
Data Generation,4000000.0,power/energy-ram/,6689.09,89.3048210144043,,
Idling,,power/energy-pkg/,1838.01,10.101083040237427,,
Idling,,power/energy-ram/,747.98,10.101083040237427,,
Data Generation,4000000.0,power/energy-pkg/,16549.82,88.73193621635437,,
Data Generation,4000000.0,power/energy-ram/,6628.12,88.73193621635437,,
Idling,,power/energy-pkg/,1834.55,10.101714611053467,,
Idling,,power/energy-ram/,746.89,10.101714611053467,,
Data Generation,4000000.0,power/energy-pkg/,16653.31,89.31887936592102,,
Data Generation,4000000.0,power/energy-ram/,6671.05,89.31887936592102,,
Idling,,power/energy-pkg/,1834.23,10.09915041923523,,
Idling,,power/energy-ram/,746.61,10.09915041923523,,
Sorting,4000000.0,power/energy-pkg/,116588.85,623.8385977745056,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,46492.42,623.8385977745056,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,116282.25,622.713992357254,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,46752.96,622.713992357254,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,116306.71,622.3268921375275,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,46962.43,622.3268921375275,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,116518.25,623.3788006305695,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,46585.94,623.3788006305695,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,116060.39,621.6806499958038,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,46733.43,621.6806499958038,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,71155.67,376.4279091358185,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,28564.13,376.4279091358185,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,70791.74,374.31324005126953,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,28289.14,374.31324005126953,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,70850.30,374.64802598953247,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,28263.83,374.64802598953247,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,70636.63,373.43481278419495,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,28544.34,373.43481278419495,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,71252.00,376.89454221725464,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,29085.17,376.89454221725464,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,52647.43,276.0258209705353,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,21327.41,276.0258209705353,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,53190.54,278.8490822315216,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,21514.22,278.8490822315216,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,54385.24,284.93887734413147,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,21903.87,284.93887734413147,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,54135.73,283.7976231575012,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,21517.75,283.7976231575012,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,52398.18,274.5066406726837,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,20543.75,274.5066406726837,3.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44194.46,229.5686218738556,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,17135.62,229.5686218738556,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44692.29,232.25168299674988,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,17323.07,232.25168299674988,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44408.52,230.9911801815033,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,17422.32,230.9911801815033,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44623.94,232.05864787101746,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,17494.63,232.05864787101746,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,44401.75,230.87795853614807,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,17390.22,230.87795853614807,4.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40243.15,207.54850220680237,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,15644.16,207.54850220680237,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40220.12,207.45387864112854,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,15577.16,207.45387864112854,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40124.55,207.00217056274414,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,15558.36,207.00217056274414,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,39924.39,205.91042613983154,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,15626.58,205.91042613983154,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,40112.11,206.86597514152527,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,15703.15,206.86597514152527,5.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,36648.85,187.8062551021576,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,14205.76,187.8062551021576,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,36185.13,185.58581709861755,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,14011.94,185.58581709861755,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,36831.62,188.65441823005676,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,14240.49,188.65441823005676,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,36586.58,187.68848729133606,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,14170.55,187.68848729133606,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,36913.26,189.3919234275818,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,14303.65,189.3919234275818,6.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,34678.71,176.9247887134552,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,13628.71,176.9247887134552,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,34106.74,173.9640188217163,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,13405.35,173.9640188217163,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,34165.37,174.13631176948547,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,13378.51,174.13631176948547,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,34160.19,174.22265553474426,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,13362.94,174.22265553474426,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,34201.72,174.37134337425232,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,13380.82,174.37134337425232,7.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32266.07,163.61589646339417,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12459.30,163.61589646339417,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32067.11,162.7664279937744,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12357.48,162.7664279937744,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32120.95,163.21746706962585,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12417.12,163.21746706962585,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32038.05,162.76030254364014,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12419.31,162.76030254364014,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,32017.29,162.46912240982056,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12404.58,162.46912240982056,8.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30668.98,155.48247146606445,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11893.86,155.48247146606445,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,31258.52,158.17689323425293,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,12145.23,158.17689323425293,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30844.87,156.21684384346008,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11989.66,156.21684384346008,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30783.31,155.85039734840393,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11998.89,155.85039734840393,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,30463.98,154.25984978675842,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11884.05,154.25984978675842,9.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,29570.27,149.0692057609558,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11495.40,149.0692057609558,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,29539.93,149.02393198013306,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11463.62,149.02393198013306,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,29586.19,149.12884616851807,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11445.44,149.12884616851807,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,29477.85,148.78883600234985,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11414.16,148.78883600234985,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,29548.45,149.02239227294922,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11432.51,149.02239227294922,10.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28637.55,143.8653633594513,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,11037.39,143.8653633594513,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28114.28,140.82389998435974,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10807.24,140.82389998435974,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,28008.12,140.4039387702942,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10806.76,140.4039387702942,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,27668.87,138.85603022575378,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10712.18,138.85603022575378,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,27837.96,139.51825141906738,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,10761.05,139.51825141906738,12.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25639.65,127.5543053150177,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9783.38,127.5543053150177,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25636.70,127.48744082450867,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9737.14,127.48744082450867,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25603.13,127.40115785598755,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9731.78,127.40115785598755,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25573.80,127.17649388313293,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9723.32,127.17649388313293,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,25638.61,127.63735842704773,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9779.58,127.63735842704773,16.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24143.46,119.27856779098511,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9162.02,119.27856779098511,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24183.11,119.65044832229614,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9188.65,119.65044832229614,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24305.49,120.33198142051697,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9240.86,120.33198142051697,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24284.30,120.0624988079071,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9214.45,120.0624988079071,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,24383.60,120.62690782546997,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,9259.61,120.62690782546997,20.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,23604.18,116.2304539680481,24.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8927.21,116.2304539680481,24.0,Parallel std::sort
