MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,4000000.0,power/energy-pkg/,"17,002.89",118.06932783126831,32.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,853.64",116.46048998832703,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,643.81",115.64040923118591,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,596.06",115.09616613388062,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,006.52",116.08419919013977,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,095.30",116.44902062416077,36.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,769.79",114.6328125,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,051.09",114.85500240325928,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,489.54",113.77861213684082,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,733.06",114.48762631416321,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,064.52",115.21546149253845,40.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,835.88",113.4388062953949,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,822.83",113.2635886669159,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,718.46",113.06604099273682,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,817.32",113.30387115478516,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,668.21",112.95236873626709,44.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,158.10",112.63073396682739,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,371.26",113.07690834999084,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,620.85",113.75568985939026,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,424.17",113.41228079795837,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,936.95",112.21304035186768,48.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,249.80",111.9919319152832,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,152.78",111.6977915763855,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,831.14",113.43181586265564,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,047.02",114.16176891326904,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,733.84",113.59983491897583,52.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,517.88",114.81799030303955,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,072.55",110.63422322273254,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"16,772.71",109.9254150390625,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,492.22",111.81238055229187,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,586.07",112.12529802322388,56.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,841.67",111.93843817710876,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,104.02",112.35083556175232,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,587.03",111.12047576904297,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,442.46",113.12746810913086,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,352.19",112.96899032592773,60.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,875.50",114.74753737449646,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,667.62",113.82627081871033,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,389.40",110.80824995040894,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,054.98",112.39383316040039,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,736.94",111.5652072429657,64.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,420.93",113.48171520233154,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,289.60",110.47280645370483,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,011.45",109.879239320755,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"18,382.35",113.01035046577454,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,788.31",111.5939576625824,68.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,869.34",111.84283375740051,72.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,"17,781.12",111.56960868835449,72.0,Parallel std::sort
