MEASUREMENT,DATASET_SIZE,PERF_METRIC,JOULES,RUNTIME_S,CORE_COUNT,SORT_VARIANT
Sorting,250000.0,power/energy-pkg/,1115.53,6.1921000480651855,28.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,137.71,6.1921000480651855,28.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,6.1921000480651855,28.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1117.81,6.201908349990845,28.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,138.10,6.201908349990845,28.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,6.201908349990845,28.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1099.75,6.239346027374268,28.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,139.44,6.239346027374268,28.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,6.239346027374268,28.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1116.02,6.2452099323272705,28.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,139.12,6.2452099323272705,28.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,6.2452099323272705,28.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1069.00,6.152354717254639,32.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,136.80,6.152354717254639,32.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,6.152354717254639,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1074.60,5.429340839385986,32.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,121.76,5.429340839385986,32.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.429340839385986,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1079.59,5.88627290725708,32.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,131.50,5.88627290725708,32.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.88627290725708,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1112.67,4.664883375167847,32.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,105.21,4.664883375167847,32.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.664883375167847,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1116.49,4.684992074966431,32.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,106.12,4.684992074966431,32.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.684992074966431,32.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1073.98,4.584419012069702,36.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,103.48,4.584419012069702,36.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.584419012069702,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1076.87,4.553259372711182,36.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,102.80,4.553259372711182,36.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.553259372711182,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1252.98,6.061142206192017,36.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,135.07,6.061142206192017,36.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,6.061142206192017,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1075.31,4.570831298828125,36.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,103.17,4.570831298828125,36.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.570831298828125,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1040.09,5.981516122817993,36.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,133.77,5.981516122817993,36.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.981516122817993,36.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1046.63,4.496837615966797,40.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,101.28,4.496837615966797,40.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.496837615966797,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1072.37,4.573803424835205,40.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,103.14,4.573803424835205,40.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.573803424835205,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1029.76,5.721801519393921,40.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,128.03,5.721801519393921,40.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.721801519393921,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1050.55,4.468321800231934,40.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,101.06,4.468321800231934,40.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.468321800231934,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1023.76,5.767110824584961,40.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,128.90,5.767110824584961,40.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.767110824584961,40.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1019.76,6.024902105331421,44.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,134.04,6.024902105331421,44.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,6.024902105331421,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1033.91,5.241820335388184,44.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,117.16,5.241820335388184,44.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.241820335388184,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1008.85,5.873711585998535,44.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,130.74,5.873711585998535,44.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.873711585998535,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1060.42,4.510334491729736,44.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,101.74,4.510334491729736,44.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.510334491729736,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1013.80,5.89849066734314,44.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,130.76,5.89849066734314,44.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.89849066734314,44.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,972.11,5.661036491394043,48.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,125.99,5.661036491394043,48.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.661036491394043,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1012.04,4.282673358917236,48.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,96.33,4.282673358917236,48.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.282673358917236,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1008.12,4.275910139083862,48.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,96.50,4.275910139083862,48.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.275910139083862,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1008.41,4.274942398071289,48.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,96.46,4.274942398071289,48.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.274942398071289,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1008.38,4.276624917984009,48.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,96.77,4.276624917984009,48.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.276624917984009,48.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1008.48,5.679862022399902,52.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,126.30,5.679862022399902,52.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.679862022399902,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1015.14,5.944446086883545,52.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,131.99,5.944446086883545,52.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.944446086883545,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1018.46,5.936010837554932,52.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,131.77,5.936010837554932,52.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.936010837554932,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1026.24,5.920482635498047,52.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,131.25,5.920482635498047,52.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.920482635498047,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1045.03,4.454585790634155,52.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,100.24,4.454585790634155,52.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.454585790634155,52.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,994.00,5.645874261856079,56.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,125.48,5.645874261856079,56.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.645874261856079,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1050.25,4.465182065963745,56.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,100.50,4.465182065963745,56.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.465182065963745,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1036.47,4.418454885482788,56.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,99.39,4.418454885482788,56.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.418454885482788,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1053.65,4.478707313537598,56.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,100.72,4.478707313537598,56.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.478707313537598,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1033.08,5.899822235107422,56.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,130.72,5.899822235107422,56.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.899822235107422,56.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1003.37,5.214293718338013,60.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,116.46,5.214293718338013,60.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.214293718338013,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1021.37,4.350703477859497,60.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,98.42,4.350703477859497,60.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.350703477859497,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1024.65,4.360537767410278,60.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,98.70,4.360537767410278,60.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.360537767410278,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1005.84,5.904934644699097,60.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,131.56,5.904934644699097,60.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.904934644699097,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1049.58,4.464374780654907,60.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,100.50,4.464374780654907,60.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.464374780654907,60.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,965.84,5.839999437332153,64.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,129.90,5.839999437332153,64.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.839999437332153,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,985.21,5.576495885848999,64.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,124.21,5.576495885848999,64.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.576495885848999,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1011.02,4.745753288269043,64.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,106.51,4.745753288269043,64.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.745753288269043,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,996.46,5.689913749694824,64.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,126.45,5.689913749694824,64.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.689913749694824,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,984.46,5.741235017776489,64.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,127.93,5.741235017776489,64.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.741235017776489,64.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,974.30,5.338149547576904,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,119.20,5.338149547576904,68.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.338149547576904,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,975.67,5.733765125274658,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,127.53,5.733765125274658,68.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.733765125274658,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,999.00,4.2700276374816895,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,96.28,4.2700276374816895,68.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.2700276374816895,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,960.66,5.732604265213013,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,127.39,5.732604265213013,68.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.732604265213013,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,982.61,5.511296987533569,68.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,122.57,5.511296987533569,68.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.511296987533569,68.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,978.20,5.548024892807007,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,123.07,5.548024892807007,72.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.548024892807007,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,991.22,5.610956430435181,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,124.67,5.610956430435181,72.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.610956430435181,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,967.02,5.651620149612427,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,125.51,5.651620149612427,72.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.651620149612427,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1050.29,4.7124035358428955,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,105.67,4.7124035358428955,72.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.7124035358428955,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,989.95,4.443284034729004,72.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,99.88,4.443284034729004,72.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.443284034729004,72.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,981.60,4.281092643737793,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,96.68,4.281092643737793,76.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.281092643737793,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,1153.98,5.055073022842407,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,113.17,5.055073022842407,76.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.055073022842407,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,988.31,4.2181737422943115,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,95.38,4.2181737422943115,76.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.2181737422943115,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,973.49,5.408469200134277,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,120.62,5.408469200134277,76.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.408469200134277,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,962.10,5.458967447280884,76.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,121.81,5.458967447280884,76.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.458967447280884,76.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,967.97,4.213027000427246,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,94.89,4.213027000427246,80.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.213027000427246,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,983.03,4.2115325927734375,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,94.90,4.2115325927734375,80.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.2115325927734375,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,977.50,4.203905820846558,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,94.74,4.203905820846558,80.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.203905820846558,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,932.26,5.540123701095581,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,122.94,5.540123701095581,80.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.540123701095581,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,956.95,5.0842509269714355,80.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,113.39,5.0842509269714355,80.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.0842509269714355,80.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,964.75,4.184554100036621,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,94.19,4.184554100036621,84.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.184554100036621,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,939.47,5.263783931732178,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,117.24,5.263783931732178,84.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.263783931732178,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,943.89,5.575582265853882,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,123.94,5.575582265853882,84.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.575582265853882,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,975.28,4.204777717590332,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,94.93,4.204777717590332,84.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.204777717590332,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,929.03,5.6398022174835205,84.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,125.47,5.6398022174835205,84.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.6398022174835205,84.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,959.03,4.17293906211853,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,93.84,4.17293906211853,88.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.17293906211853,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,920.58,5.600308656692505,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,124.47,5.600308656692505,88.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.600308656692505,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,937.47,5.123553037643433,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,114.24,5.123553037643433,88.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.123553037643433,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,923.20,5.459471940994263,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,121.39,5.459471940994263,88.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.459471940994263,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,916.95,5.561307191848755,88.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,123.71,5.561307191848755,88.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.561307191848755,88.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,872.38,4.1539270877838135,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,93.56,4.1539270877838135,92.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.1539270877838135,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,772.14,4.1341400146484375,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,93.35,4.1341400146484375,92.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.1341400146484375,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,913.88,5.5722455978393555,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,123.80,5.5722455978393555,92.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.5722455978393555,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,910.25,5.5352394580841064,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,122.60,5.5352394580841064,92.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.5352394580841064,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,917.23,5.54634690284729,92.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,122.87,5.54634690284729,92.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.54634690284729,92.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,909.21,5.504612684249878,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,121.99,5.504612684249878,96.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.504612684249878,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,850.56,4.977638483047485,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,110.93,4.977638483047485,96.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,4.977638483047485,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,877.95,5.156167030334473,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,114.98,5.156167030334473,96.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.156167030334473,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,880.47,5.163047790527344,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,115.08,5.163047790527344,96.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.163047790527344,96.0,Parallel std::sort
Sorting,250000.0,power/energy-pkg/,906.89,5.373923301696777,96.0,Parallel std::sort
Sorting,250000.0,power/energy-ram/,119.56,5.373923301696777,96.0,Parallel std::sort
Sorting,250000.0,power/energy-psys/,0.00,5.373923301696777,96.0,Parallel std::sort
Data Generation,4000000.0,power/energy-pkg/,10807.02,57.48529076576233,,
Data Generation,4000000.0,power/energy-ram/,1245.85,57.48529076576233,,
Data Generation,4000000.0,power/energy-psys/,0.00,57.48529076576233,,
Idling,,power/energy-pkg/,757.35,10.03128981590271,,
Idling,,power/energy-ram/,140.45,10.03128981590271,,
Idling,,power/energy-psys/,0.00,10.03128981590271,,
Data Generation,4000000.0,power/energy-pkg/,12070.23,55.97350883483887,,
Data Generation,4000000.0,power/energy-ram/,1210.03,55.97350883483887,,
Data Generation,4000000.0,power/energy-psys/,0.00,55.97350883483887,,
Idling,,power/energy-pkg/,751.43,10.029932737350464,,
Idling,,power/energy-ram/,146.62,10.029932737350464,,
Idling,,power/energy-psys/,0.00,10.029932737350464,,
Data Generation,4000000.0,power/energy-pkg/,10723.41,55.994951486587524,,
Data Generation,4000000.0,power/energy-ram/,1210.94,55.994951486587524,,
Data Generation,4000000.0,power/energy-psys/,0.00,55.994951486587524,,
Idling,,power/energy-pkg/,750.10,10.03067922592163,,
Idling,,power/energy-ram/,143.96,10.03067922592163,,
Idling,,power/energy-psys/,0.00,10.03067922592163,,
Data Generation,4000000.0,power/energy-pkg/,12077.88,56.83922791481018,,
Data Generation,4000000.0,power/energy-ram/,1227.37,56.83922791481018,,
Data Generation,4000000.0,power/energy-psys/,0.00,56.83922791481018,,
Idling,,power/energy-pkg/,752.40,10.031022310256958,,
Idling,,power/energy-ram/,140.23,10.031022310256958,,
Idling,,power/energy-psys/,0.00,10.031022310256958,,
Data Generation,4000000.0,power/energy-pkg/,10738.90,56.9305214881897,,
Data Generation,4000000.0,power/energy-ram/,1228.85,56.9305214881897,,
Data Generation,4000000.0,power/energy-psys/,0.00,56.9305214881897,,
Idling,,power/energy-pkg/,762.52,10.03067421913147,,
Idling,,power/energy-ram/,145.29,10.03067421913147,,
Idling,,power/energy-psys/,0.00,10.03067421913147,,
Sorting,4000000.0,power/energy-pkg/,87919.59,409.08867955207825,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8859.69,409.08867955207825,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,409.08867955207825,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,87868.54,407.9491517543793,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8827.78,407.9491517543793,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,407.9491517543793,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,87638.40,407.9382140636444,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8854.28,407.9382140636444,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,407.9382140636444,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,87632.16,407.9206326007843,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8835.55,407.9206326007843,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,407.9206326007843,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,87627.56,407.93374133110046,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,8827.45,407.93374133110046,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,407.93374133110046,1.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,52587.70,240.67678666114807,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,5315.08,240.67678666114807,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,240.67678666114807,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,52561.70,239.10010385513306,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-ram/,5280.58,239.10010385513306,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-psys/,0.00,239.10010385513306,2.0,Parallel std::sort
Sorting,4000000.0,power/energy-pkg/,52581.19,239.1534833908081,2.0,Parallel std::sort
