MACHINE,NAME,VECTOR_SIZE,LOCALITY,OFFSET,RUNTIME_S
"nx06","Prefetching",4000000000,0,2,0.251342
"nx06","Prefetching",4000000000,0,2,0.251319
"nx06","Prefetching",4000000000,0,2,0.2514
"nx06","Prefetching",4000000000,0,2,0.25164
"nx06","Prefetching",4000000000,0,2,0.251562
"nx06","Prefetching",4000000000,0,2,0.251603
"nx06","Prefetching",4000000000,0,2,0.251733
"nx06","Prefetching",4000000000,0,2,0.25157
"nx06","Prefetching",4000000000,0,2,0.25126
"nx06","Prefetching",4000000000,0,2,0.251618
"nx06","Prefetching",4000000000,0,2,0.251579
"nx06","Prefetching",4000000000,0,2,0.251598
"nx06","Prefetching",4000000000,0,2,0.251415
"nx06","Prefetching",4000000000,0,2,0.252224
"nx06","Prefetching",4000000000,0,2,0.237859
"nx06","Prefetching",4000000000,0,2,0.238394
"nx06","Prefetching",4000000000,0,2,0.238222
"nx06","Prefetching",4000000000,0,2,0.238093
"nx06","Prefetching",4000000000,0,2,0.237951
"nx06","Prefetching",4000000000,0,2,0.237815
"nx06","Prefetching",4000000000,0,2,0.237818
"nx06","Prefetching",4000000000,0,2,0.237485
"nx06","Prefetching",4000000000,0,2,0.237829
"nx06","Prefetching",4000000000,0,2,0.238222
"nx06","Prefetching",4000000000,0,2,0.237974
"nx06","Prefetching",4000000000,0,2,0.237869
"nx06","Prefetching",4000000000,0,2,0.237987
"nx06","Prefetching",4000000000,0,2,0.237651
"nx06","Prefetching",4000000000,0,2,0.237816
"nx06","Prefetching",4000000000,0,2,0.238002
"nx06","Prefetching",4000000000,0,2,0.237999
"nx06","Prefetching",4000000000,0,2,0.238204
"nx06","Prefetching",4000000000,0,4,0.266597
"nx06","Prefetching",4000000000,0,4,0.251457
"nx06","Prefetching",4000000000,0,4,0.247453
"nx06","Prefetching",4000000000,0,4,0.247448
"nx06","Prefetching",4000000000,0,4,0.247611
"nx06","Prefetching",4000000000,0,4,0.247503
"nx06","Prefetching",4000000000,0,4,0.247432
"nx06","Prefetching",4000000000,0,4,0.247756
"nx06","Prefetching",4000000000,0,4,0.247306
"nx06","Prefetching",4000000000,0,4,0.247577
"nx06","Prefetching",4000000000,0,4,0.247495
"nx06","Prefetching",4000000000,0,4,0.247524
"nx06","Prefetching",4000000000,0,4,0.247773
"nx06","Prefetching",4000000000,0,4,0.247523
"nx06","Prefetching",4000000000,0,4,0.247614
"nx06","Prefetching",4000000000,0,4,0.247317
"nx06","Prefetching",4000000000,0,4,0.247543
"nx06","Prefetching",4000000000,0,4,0.247606
"nx06","Prefetching",4000000000,0,4,0.247278
"nx06","Prefetching",4000000000,0,4,0.247425
"nx06","Prefetching",4000000000,0,4,0.247365
"nx06","Prefetching",4000000000,0,4,0.247641
"nx06","Prefetching",4000000000,0,4,0.247484
"nx06","Prefetching",4000000000,0,4,0.247722
"nx06","Prefetching",4000000000,0,4,0.247335
"nx06","Prefetching",4000000000,0,4,0.247664
"nx06","Prefetching",4000000000,0,4,0.247658
"nx06","Prefetching",4000000000,0,4,0.247534
"nx06","Prefetching",4000000000,0,4,0.247722
"nx06","Prefetching",4000000000,0,4,0.247383
"nx06","Prefetching",4000000000,0,4,0.247593
"nx06","Prefetching",4000000000,0,4,0.261589
"nx06","Prefetching",4000000000,0,4,0.2337
"nx06","Prefetching",4000000000,0,4,0.233693
"nx06","Prefetching",4000000000,0,4,0.233285
"nx06","Prefetching",4000000000,0,4,0.234043
"nx06","Prefetching",4000000000,0,4,0.233757
"nx06","Prefetching",4000000000,0,4,0.233644
"nx06","Prefetching",4000000000,0,4,0.233771
"nx06","Prefetching",4000000000,0,4,0.233819
"nx06","Prefetching",4000000000,0,4,0.233356
"nx06","Prefetching",4000000000,0,4,0.233932
"nx06","Prefetching",4000000000,0,4,0.233717
"nx06","Prefetching",4000000000,0,4,0.233825
"nx06","Prefetching",4000000000,0,4,0.233605
"nx06","Prefetching",4000000000,0,4,0.23358
"nx06","Prefetching",4000000000,0,4,0.233405
"nx06","Prefetching",4000000000,0,4,0.233379
"nx06","Prefetching",4000000000,0,4,0.233672
"nx06","Prefetching",4000000000,0,4,0.233562
"nx06","Prefetching",4000000000,0,8,0.24608
"nx06","Prefetching",4000000000,0,8,0.246491
"nx06","Prefetching",4000000000,0,8,0.246211
"nx06","Prefetching",4000000000,0,8,0.245849
"nx06","Prefetching",4000000000,0,8,0.245893
"nx06","Prefetching",4000000000,0,8,0.245979
"nx06","Prefetching",4000000000,0,8,0.245927
"nx06","Prefetching",4000000000,0,8,0.246162
"nx06","Prefetching",4000000000,0,8,0.246044
"nx06","Prefetching",4000000000,0,8,0.246551
"nx06","Prefetching",4000000000,0,8,0.246006
"nx06","Prefetching",4000000000,0,8,0.246044
"nx06","Prefetching",4000000000,0,8,0.246151
"nx06","Prefetching",4000000000,0,8,0.245978
"nx06","Prefetching",4000000000,0,8,0.245968
"nx06","Prefetching",4000000000,0,8,0.245992
"nx06","Prefetching",4000000000,0,8,0.24638
"nx06","Prefetching",4000000000,0,8,0.245926
"nx06","Prefetching",4000000000,0,8,0.245715
"nx06","Prefetching",4000000000,0,8,0.246208
"nx06","Prefetching",4000000000,0,8,0.245863
"nx06","Prefetching",4000000000,0,8,0.246189
"nx06","Prefetching",4000000000,0,8,0.246449
"nx06","Prefetching",4000000000,0,8,0.246352
"nx06","Prefetching",4000000000,0,8,0.246093
"nx06","Prefetching",4000000000,0,8,0.245784
"nx06","Prefetching",4000000000,0,8,0.245907
"nx06","Prefetching",4000000000,0,8,0.245987
"nx06","Prefetching",4000000000,0,8,0.246247
"nx06","Prefetching",4000000000,0,8,0.246157
"nx06","Prefetching",4000000000,0,8,0.246551
"nx06","Prefetching",4000000000,0,8,0.251499
"nx06","Prefetching",4000000000,0,8,0.230803
"nx06","Prefetching",4000000000,0,8,0.231048
"nx06","Prefetching",4000000000,0,8,0.230589
"nx06","Prefetching",4000000000,0,8,0.230466
"nx06","Prefetching",4000000000,0,8,0.230924
"nx06","Prefetching",4000000000,0,8,0.230809
"nx06","Prefetching",4000000000,0,8,0.230745
"nx06","Prefetching",4000000000,0,8,0.230868
"nx06","Prefetching",4000000000,0,8,0.230728
"nx06","Prefetching",4000000000,0,8,0.230705
"nx06","Prefetching",4000000000,0,8,0.230596
"nx06","Prefetching",4000000000,0,8,0.230771
"nx06","Prefetching",4000000000,0,8,0.230868
"nx06","Prefetching",4000000000,0,8,0.231066
"nx06","Prefetching",4000000000,0,8,0.230787
"nx06","Prefetching",4000000000,0,8,0.230705
"nx06","Prefetching",4000000000,0,8,0.230439
"nx06","Prefetching",4000000000,0,8,0.230863
"nx06","Prefetching",4000000000,0,16,0.245675
"nx06","Prefetching",4000000000,0,16,0.246174
"nx06","Prefetching",4000000000,0,16,0.246024
"nx06","Prefetching",4000000000,0,16,0.245977
"nx06","Prefetching",4000000000,0,16,0.246076
"nx06","Prefetching",4000000000,0,16,0.245993
"nx06","Prefetching",4000000000,0,16,0.246196
"nx06","Prefetching",4000000000,0,16,0.245853
"nx06","Prefetching",4000000000,0,16,0.245955
"nx06","Prefetching",4000000000,0,16,0.245939
"nx06","Prefetching",4000000000,0,16,0.245964
"nx06","Prefetching",4000000000,0,16,0.245873
"nx06","Prefetching",4000000000,0,16,0.246133
"nx06","Prefetching",4000000000,0,16,0.246012
"nx06","Prefetching",4000000000,0,16,0.245775
"nx06","Prefetching",4000000000,0,16,0.245978
"nx06","Prefetching",4000000000,0,16,0.246018
"nx06","Prefetching",4000000000,0,16,0.246075
"nx06","Prefetching",4000000000,0,16,0.245635
"nx06","Prefetching",4000000000,0,16,0.246026
"nx06","Prefetching",4000000000,0,16,0.246002
"nx06","Prefetching",4000000000,0,16,0.245952
"nx06","Prefetching",4000000000,0,16,0.246061
"nx06","Prefetching",4000000000,0,16,0.246103
"nx06","Prefetching",4000000000,0,16,0.245981
"nx06","Prefetching",4000000000,0,16,0.246171
"nx06","Prefetching",4000000000,0,16,0.246024
"nx06","Prefetching",4000000000,0,16,0.246186
"nx06","Prefetching",4000000000,0,16,0.245555
"nx06","Prefetching",4000000000,0,16,0.245828
"nx06","Prefetching",4000000000,0,16,0.24567
"nx06","Prefetching",4000000000,0,16,0.246305
"nx06","Prefetching",4000000000,0,16,0.230633
"nx06","Prefetching",4000000000,0,16,0.230791
"nx06","Prefetching",4000000000,0,16,0.230427
"nx06","Prefetching",4000000000,0,16,0.23089
"nx06","Prefetching",4000000000,0,16,0.233637
"nx06","Prefetching",4000000000,0,16,0.230566
"nx06","Prefetching",4000000000,0,16,0.230744
"nx06","Prefetching",4000000000,0,16,0.23051
"nx06","Prefetching",4000000000,0,16,0.230524
"nx06","Prefetching",4000000000,0,16,0.230467
"nx06","Prefetching",4000000000,0,16,0.230664
"nx06","Prefetching",4000000000,0,16,0.230035
"nx06","Prefetching",4000000000,0,16,0.230499
"nx06","Prefetching",4000000000,0,16,0.23079
"nx06","Prefetching",4000000000,0,16,0.230392
"nx06","Prefetching",4000000000,0,16,0.230535
"nx06","Prefetching",4000000000,0,16,0.230553
"nx06","Prefetching",4000000000,0,16,0.230401
"nx06","Prefetching",4000000000,0,32,0.227124
"nx06","Prefetching",4000000000,0,32,0.227632
"nx06","Prefetching",4000000000,0,32,0.227861
"nx06","Prefetching",4000000000,0,32,0.226681
"nx06","Prefetching",4000000000,0,32,0.227837
"nx06","Prefetching",4000000000,0,32,0.226477
"nx06","Prefetching",4000000000,0,32,0.22757
"nx06","Prefetching",4000000000,0,32,0.227544
"nx06","Prefetching",4000000000,0,32,0.227881
"nx06","Prefetching",4000000000,0,32,0.227849
"nx06","Prefetching",4000000000,0,32,0.227225
"nx06","Prefetching",4000000000,0,32,0.227093
"nx06","Prefetching",4000000000,0,32,0.226353
"nx06","Prefetching",4000000000,0,32,0.227873
"nx06","Prefetching",4000000000,0,32,0.227011
"nx06","Prefetching",4000000000,0,32,0.227652
"nx06","Prefetching",4000000000,0,32,0.227321
"nx06","Prefetching",4000000000,0,32,0.227865
"nx06","Prefetching",4000000000,0,32,0.227855
"nx06","Prefetching",4000000000,0,32,0.226784
"nx06","Prefetching",4000000000,0,32,0.227791
"nx06","Prefetching",4000000000,0,32,0.227857
"nx06","Prefetching",4000000000,0,32,0.227947
"nx06","Prefetching",4000000000,0,32,0.228285
"nx06","Prefetching",4000000000,0,32,0.226993
"nx06","Prefetching",4000000000,0,32,0.227613
"nx06","Prefetching",4000000000,0,32,0.226152
"nx06","Prefetching",4000000000,0,32,0.22767
"nx06","Prefetching",4000000000,0,32,0.227334
"nx06","Prefetching",4000000000,0,32,0.228118
"nx06","Prefetching",4000000000,0,32,0.227492
"nx06","Prefetching",4000000000,0,32,0.226578
"nx06","Prefetching",4000000000,0,32,0.211171
"nx06","Prefetching",4000000000,0,32,0.212262
"nx06","Prefetching",4000000000,0,32,0.212933
"nx06","Prefetching",4000000000,0,32,0.212852
"nx06","Prefetching",4000000000,0,32,0.224378
"nx06","Prefetching",4000000000,0,32,0.21286
"nx06","Prefetching",4000000000,0,32,0.21158
"nx06","Prefetching",4000000000,0,32,0.212162
"nx06","Prefetching",4000000000,0,32,0.212548
"nx06","Prefetching",4000000000,0,32,0.213049
"nx06","Prefetching",4000000000,0,32,0.21302
"nx06","Prefetching",4000000000,0,32,0.212625
"nx06","Prefetching",4000000000,0,32,0.211411
"nx06","Prefetching",4000000000,0,32,0.211897
"nx06","Prefetching",4000000000,0,32,0.212996
"nx06","Prefetching",4000000000,0,32,0.212849
"nx06","Prefetching",4000000000,0,32,0.212638
"nx06","Prefetching",4000000000,0,32,0.212824
"nx06","Prefetching",4000000000,0,64,0.2281
"nx06","Prefetching",4000000000,0,64,0.226825
"nx06","Prefetching",4000000000,0,64,0.227786
"nx06","Prefetching",4000000000,0,64,0.227006
"nx06","Prefetching",4000000000,0,64,0.227677
"nx06","Prefetching",4000000000,0,64,0.227929
"nx06","Prefetching",4000000000,0,64,0.227991
"nx06","Prefetching",4000000000,0,64,0.227986
"nx06","Prefetching",4000000000,0,64,0.227275
"nx06","Prefetching",4000000000,0,64,0.22771
"nx06","Prefetching",4000000000,0,64,0.22672
"nx06","Prefetching",4000000000,0,64,0.227913
"nx06","Prefetching",4000000000,0,64,0.227871
"nx06","Prefetching",4000000000,0,64,0.228145
"nx06","Prefetching",4000000000,0,64,0.227729
"nx06","Prefetching",4000000000,0,64,0.227243
"nx06","Prefetching",4000000000,0,64,0.227772
"nx06","Prefetching",4000000000,0,64,0.227322
"nx06","Prefetching",4000000000,0,64,0.228208
"nx06","Prefetching",4000000000,0,64,0.242754
"nx06","Prefetching",4000000000,0,64,0.228085
"nx06","Prefetching",4000000000,0,64,0.228112
"nx06","Prefetching",4000000000,0,64,0.226874
"nx06","Prefetching",4000000000,0,64,0.227776
"nx06","Prefetching",4000000000,0,64,0.227024
"nx06","Prefetching",4000000000,0,64,0.228107
"nx06","Prefetching",4000000000,0,64,0.228229
"nx06","Prefetching",4000000000,0,64,0.227972
"nx06","Prefetching",4000000000,0,64,0.228016
"nx06","Prefetching",4000000000,0,64,0.226359
"nx06","Prefetching",4000000000,0,64,0.228154
"nx06","Prefetching",4000000000,0,64,0.227588
"nx06","Prefetching",4000000000,0,64,0.213131
"nx06","Prefetching",4000000000,0,64,0.211779
"nx06","Prefetching",4000000000,0,64,0.212297
"nx06","Prefetching",4000000000,0,64,0.212802
"nx06","Prefetching",4000000000,0,64,0.213151
"nx06","Prefetching",4000000000,0,64,0.213233
"nx06","Prefetching",4000000000,0,64,0.213238
"nx06","Prefetching",4000000000,0,64,0.212861
"nx06","Prefetching",4000000000,0,64,0.212332
"nx06","Prefetching",4000000000,0,64,0.213281
"nx06","Prefetching",4000000000,0,64,0.213193
"nx06","Prefetching",4000000000,0,64,0.212945
"nx06","Prefetching",4000000000,0,64,0.213222
"nx06","Prefetching",4000000000,0,64,0.213088
"nx06","Prefetching",4000000000,0,64,0.211973
"nx06","Prefetching",4000000000,0,64,0.213325
"nx06","Prefetching",4000000000,0,64,0.213376
"nx06","Prefetching",4000000000,0,64,0.213106
"nx06","Prefetching",4000000000,0,128,0.23125
"nx06","Prefetching",4000000000,0,128,0.231046
"nx06","Prefetching",4000000000,0,128,0.230972
"nx06","Prefetching",4000000000,0,128,0.231059
"nx06","Prefetching",4000000000,0,128,0.230685
"nx06","Prefetching",4000000000,0,128,0.230875
"nx06","Prefetching",4000000000,0,128,0.229662
"nx06","Prefetching",4000000000,0,128,0.230822
"nx06","Prefetching",4000000000,0,128,0.230697
"nx06","Prefetching",4000000000,0,128,0.231342
"nx06","Prefetching",4000000000,0,128,0.230934
"nx06","Prefetching",4000000000,0,128,0.230612
"nx06","Prefetching",4000000000,0,128,0.231185
"nx06","Prefetching",4000000000,0,128,0.230085
"nx06","Prefetching",4000000000,0,128,0.231327
"nx06","Prefetching",4000000000,0,128,0.230931
"nx06","Prefetching",4000000000,0,128,0.231161
"nx06","Prefetching",4000000000,0,128,0.231085
"nx06","Prefetching",4000000000,0,128,0.230425
"nx06","Prefetching",4000000000,0,128,0.231541
"nx06","Prefetching",4000000000,0,128,0.230056
"nx06","Prefetching",4000000000,0,128,0.230923
"nx06","Prefetching",4000000000,0,128,0.230892
"nx06","Prefetching",4000000000,0,128,0.231645
"nx06","Prefetching",4000000000,0,128,0.231129
"nx06","Prefetching",4000000000,0,128,0.230707
"nx06","Prefetching",4000000000,0,128,0.231114
"nx06","Prefetching",4000000000,0,128,0.230277
"nx06","Prefetching",4000000000,0,128,0.231306
"nx06","Prefetching",4000000000,0,128,0.231099
"nx06","Prefetching",4000000000,0,128,0.231051
"nx06","Prefetching",4000000000,0,128,0.231113
"nx06","Prefetching",4000000000,0,128,0.216262
"nx06","Prefetching",4000000000,0,128,0.216418
"nx06","Prefetching",4000000000,0,128,0.215857
"nx06","Prefetching",4000000000,0,128,0.215518
"nx06","Prefetching",4000000000,0,128,0.216417
"nx06","Prefetching",4000000000,0,128,0.216446
"nx06","Prefetching",4000000000,0,128,0.216616
"nx06","Prefetching",4000000000,0,128,0.216244
"nx06","Prefetching",4000000000,0,128,0.215952
"nx06","Prefetching",4000000000,0,128,0.216
"nx06","Prefetching",4000000000,0,128,0.216599
"nx06","Prefetching",4000000000,0,128,0.216538
"nx06","Prefetching",4000000000,0,128,0.216403
"nx06","Prefetching",4000000000,0,128,0.216424
"nx06","Prefetching",4000000000,0,128,0.216491
"nx06","Prefetching",4000000000,0,128,0.215255
"nx06","Prefetching",4000000000,0,128,0.215941
"nx06","Prefetching",4000000000,0,128,0.216305
"nx06","Prefetching",4000000000,0,256,0.267154
"nx06","Prefetching",4000000000,0,256,0.2671
"nx06","Prefetching",4000000000,0,256,0.267154
"nx06","Prefetching",4000000000,0,256,0.266981
"nx06","Prefetching",4000000000,0,256,0.267135
"nx06","Prefetching",4000000000,0,256,0.267145
"nx06","Prefetching",4000000000,0,256,0.267204
"nx06","Prefetching",4000000000,0,256,0.267225
"nx06","Prefetching",4000000000,0,256,0.26685
"nx06","Prefetching",4000000000,0,256,0.267146
"nx06","Prefetching",4000000000,0,256,0.267003
"nx06","Prefetching",4000000000,0,256,0.26711
"nx06","Prefetching",4000000000,0,256,0.267078
"nx06","Prefetching",4000000000,0,256,0.267075
"nx06","Prefetching",4000000000,0,256,0.267441
"nx06","Prefetching",4000000000,0,256,0.267078
"nx06","Prefetching",4000000000,0,256,0.266994
"nx06","Prefetching",4000000000,0,256,0.266988
"nx06","Prefetching",4000000000,0,256,0.266984
"nx06","Prefetching",4000000000,0,256,0.266835
"nx06","Prefetching",4000000000,0,256,0.267075
"nx06","Prefetching",4000000000,0,256,0.26716
"nx06","Prefetching",4000000000,0,256,0.267275
"nx06","Prefetching",4000000000,0,256,0.26717
"nx06","Prefetching",4000000000,0,256,0.267292
"nx06","Prefetching",4000000000,0,256,0.26705
"nx06","Prefetching",4000000000,0,256,0.267058
"nx06","Prefetching",4000000000,0,256,0.267059
"nx06","Prefetching",4000000000,0,256,0.267227
"nx06","Prefetching",4000000000,0,256,0.267172
"nx06","Prefetching",4000000000,0,256,0.267093
"nx06","Prefetching",4000000000,0,256,0.267113
"nx06","Prefetching",4000000000,0,256,0.25345
"nx06","Prefetching",4000000000,0,256,0.25363
"nx06","Prefetching",4000000000,0,256,0.253566
"nx06","Prefetching",4000000000,0,256,0.25361
"nx06","Prefetching",4000000000,0,256,0.253337
"nx06","Prefetching",4000000000,0,256,0.253449
"nx06","Prefetching",4000000000,0,256,0.253548
"nx06","Prefetching",4000000000,0,256,0.25338
"nx06","Prefetching",4000000000,0,256,0.253451
"nx06","Prefetching",4000000000,0,256,0.270235
"nx06","Prefetching",4000000000,0,256,0.253581
"nx06","Prefetching",4000000000,0,256,0.253707
"nx06","Prefetching",4000000000,0,256,0.253606
"nx06","Prefetching",4000000000,0,256,0.253518
"nx06","Prefetching",4000000000,0,256,0.253477
"nx06","Prefetching",4000000000,0,256,0.253556
"nx06","Prefetching",4000000000,0,256,0.253441
"nx06","Prefetching",4000000000,0,256,0.25354
"nx06","Prefetching",4000000000,1,1,0.263574
"nx06","Prefetching",4000000000,1,1,0.263363
"nx06","Prefetching",4000000000,1,1,0.263505
"nx06","Prefetching",4000000000,1,1,0.263326
"nx06","Prefetching",4000000000,1,1,0.263328
"nx06","Prefetching",4000000000,1,1,0.263328
"nx06","Prefetching",4000000000,1,1,0.263383
"nx06","Prefetching",4000000000,1,1,0.281398
"nx06","Prefetching",4000000000,1,1,0.263248
"nx06","Prefetching",4000000000,1,1,0.263425
"nx06","Prefetching",4000000000,1,1,0.263339
"nx06","Prefetching",4000000000,1,1,0.263476
"nx06","Prefetching",4000000000,1,1,0.263294
"nx06","Prefetching",4000000000,1,1,0.263259
"nx06","Prefetching",4000000000,1,1,0.263547
"nx06","Prefetching",4000000000,1,1,0.26353
"nx06","Prefetching",4000000000,1,1,0.263438
"nx06","Prefetching",4000000000,1,1,0.263224
"nx06","Prefetching",4000000000,1,1,0.263343
"nx06","Prefetching",4000000000,1,1,0.263245
"nx06","Prefetching",4000000000,1,1,0.263471
"nx06","Prefetching",4000000000,1,1,0.263486
"nx06","Prefetching",4000000000,1,1,0.263412
"nx06","Prefetching",4000000000,1,1,0.263389
"nx06","Prefetching",4000000000,1,1,0.263264
"nx06","Prefetching",4000000000,1,1,0.26346
"nx06","Prefetching",4000000000,1,1,0.263521
"nx06","Prefetching",4000000000,1,1,0.263451
"nx06","Prefetching",4000000000,1,1,0.26342
"nx06","Prefetching",4000000000,1,1,0.263471
"nx06","Prefetching",4000000000,1,1,0.263494
"nx06","Prefetching",4000000000,1,1,0.263294
"nx06","Prefetching",4000000000,1,1,0.249956
"nx06","Prefetching",4000000000,1,1,0.249765
"nx06","Prefetching",4000000000,1,1,0.249882
"nx06","Prefetching",4000000000,1,1,0.250143
"nx06","Prefetching",4000000000,1,1,0.24982
"nx06","Prefetching",4000000000,1,1,0.250007
"nx06","Prefetching",4000000000,1,1,0.24997
"nx06","Prefetching",4000000000,1,1,0.250061
"nx06","Prefetching",4000000000,1,1,0.250049
"nx06","Prefetching",4000000000,1,1,0.250001
"nx06","Prefetching",4000000000,1,1,0.250034
"nx06","Prefetching",4000000000,1,1,0.250024
"nx06","Prefetching",4000000000,1,1,0.250015
"nx06","Prefetching",4000000000,1,1,0.249967
"nx06","Prefetching",4000000000,1,1,0.250086
"nx06","Prefetching",4000000000,1,1,0.250263
"nx06","Prefetching",4000000000,1,1,0.250173
"nx06","Prefetching",4000000000,1,1,0.250135
"nx06","Prefetching",4000000000,1,2,0.261562
"nx06","Prefetching",4000000000,1,2,0.261628
"nx06","Prefetching",4000000000,1,2,0.261711
"nx06","Prefetching",4000000000,1,2,0.261686
"nx06","Prefetching",4000000000,1,2,0.261487
"nx06","Prefetching",4000000000,1,2,0.261441
"nx06","Prefetching",4000000000,1,2,0.261433
"nx06","Prefetching",4000000000,1,2,0.261454
"nx06","Prefetching",4000000000,1,2,0.261641
"nx06","Prefetching",4000000000,1,2,0.261631
"nx06","Prefetching",4000000000,1,2,0.261728
"nx06","Prefetching",4000000000,1,2,0.261572
"nx06","Prefetching",4000000000,1,2,0.261625
"nx06","Prefetching",4000000000,1,2,0.261449
"nx06","Prefetching",4000000000,1,2,0.261683
"nx06","Prefetching",4000000000,1,2,0.261576
"nx06","Prefetching",4000000000,1,2,0.261545
"nx06","Prefetching",4000000000,1,2,0.261594
"nx06","Prefetching",4000000000,1,2,0.261426
"nx06","Prefetching",4000000000,1,2,0.261437
"nx06","Prefetching",4000000000,1,2,0.261481
"nx06","Prefetching",4000000000,1,2,0.261475
"nx06","Prefetching",4000000000,1,2,0.261575
"nx06","Prefetching",4000000000,1,2,0.261567
"nx06","Prefetching",4000000000,1,2,0.261509
"nx06","Prefetching",4000000000,1,2,0.261606
"nx06","Prefetching",4000000000,1,2,0.261509
"nx06","Prefetching",4000000000,1,2,0.261545
"nx06","Prefetching",4000000000,1,2,0.26149
"nx06","Prefetching",4000000000,1,2,0.261615
"nx06","Prefetching",4000000000,1,2,0.2617
"nx06","Prefetching",4000000000,1,2,0.261494
"nx06","Prefetching",4000000000,1,2,0.248202
"nx06","Prefetching",4000000000,1,2,0.248168
"nx06","Prefetching",4000000000,1,2,0.247736
"nx06","Prefetching",4000000000,1,2,0.247966
"nx06","Prefetching",4000000000,1,2,0.247988
"nx06","Prefetching",4000000000,1,2,0.248189
"nx06","Prefetching",4000000000,1,2,0.248123
"nx06","Prefetching",4000000000,1,2,0.248159
"nx06","Prefetching",4000000000,1,2,0.247727
"nx06","Prefetching",4000000000,1,2,0.247943
"nx06","Prefetching",4000000000,1,2,0.247913
"nx06","Prefetching",4000000000,1,2,0.248096
"nx06","Prefetching",4000000000,1,2,0.248106
"nx06","Prefetching",4000000000,1,2,0.248041
"nx06","Prefetching",4000000000,1,2,0.261981
"nx06","Prefetching",4000000000,1,2,0.248136
"nx06","Prefetching",4000000000,1,2,0.248217
"nx06","Prefetching",4000000000,1,2,0.248153
"nx06","Prefetching",4000000000,1,4,0.256969
"nx06","Prefetching",4000000000,1,4,0.257177
"nx06","Prefetching",4000000000,1,4,0.25685
"nx06","Prefetching",4000000000,1,4,0.256882
"nx06","Prefetching",4000000000,1,4,0.257097
"nx06","Prefetching",4000000000,1,4,0.256759
"nx06","Prefetching",4000000000,1,4,0.256767
"nx06","Prefetching",4000000000,1,4,0.256841
"nx06","Prefetching",4000000000,1,4,0.257032
"nx06","Prefetching",4000000000,1,4,0.256881
"nx06","Prefetching",4000000000,1,4,0.256927
"nx06","Prefetching",4000000000,1,4,0.256812
"nx06","Prefetching",4000000000,1,4,0.256943
"nx06","Prefetching",4000000000,1,4,0.257008
"nx06","Prefetching",4000000000,1,4,0.257025
"nx06","Prefetching",4000000000,1,4,0.256783
"nx06","Prefetching",4000000000,1,4,0.256671
"nx06","Prefetching",4000000000,1,4,0.256889
"nx06","Prefetching",4000000000,1,4,0.256754
"nx06","Prefetching",4000000000,1,4,0.257074
"nx06","Prefetching",4000000000,1,4,0.25688
"nx06","Prefetching",4000000000,1,4,0.257138
"nx06","Prefetching",4000000000,1,4,0.256822
"nx06","Prefetching",4000000000,1,4,0.25678
"nx06","Prefetching",4000000000,1,4,0.256936
"nx06","Prefetching",4000000000,1,4,0.257021
"nx06","Prefetching",4000000000,1,4,0.257176
"nx06","Prefetching",4000000000,1,4,0.25699
"nx06","Prefetching",4000000000,1,4,0.256976
"nx06","Prefetching",4000000000,1,4,0.256901
"nx06","Prefetching",4000000000,1,4,0.257002
"nx06","Prefetching",4000000000,1,4,0.256787
"nx06","Prefetching",4000000000,1,4,0.243025
"nx06","Prefetching",4000000000,1,4,0.24313
"nx06","Prefetching",4000000000,1,4,0.243042
"nx06","Prefetching",4000000000,1,4,0.243042
"nx06","Prefetching",4000000000,1,4,0.242786
"nx06","Prefetching",4000000000,1,4,0.243226
"nx06","Prefetching",4000000000,1,4,0.243189
"nx06","Prefetching",4000000000,1,4,0.243236
"nx06","Prefetching",4000000000,1,4,0.243042
"nx06","Prefetching",4000000000,1,4,0.243069
"nx06","Prefetching",4000000000,1,4,0.242925
"nx06","Prefetching",4000000000,1,4,0.243006
"nx06","Prefetching",4000000000,1,4,0.243116
"nx06","Prefetching",4000000000,1,4,0.243096
"nx06","Prefetching",4000000000,1,4,0.246959
"nx06","Prefetching",4000000000,1,4,0.243074
"nx06","Prefetching",4000000000,1,4,0.242983
"nx06","Prefetching",4000000000,1,4,0.243034
"nx06","Prefetching",4000000000,1,8,0.253916
"nx06","Prefetching",4000000000,1,8,0.254218
"nx06","Prefetching",4000000000,1,8,0.254355
"nx06","Prefetching",4000000000,1,8,0.25389
"nx06","Prefetching",4000000000,1,8,0.254054
"nx06","Prefetching",4000000000,1,8,0.253827
"nx06","Prefetching",4000000000,1,8,0.254154
"nx06","Prefetching",4000000000,1,8,0.253975
"nx06","Prefetching",4000000000,1,8,0.254139
"nx06","Prefetching",4000000000,1,8,0.25409
"nx06","Prefetching",4000000000,1,8,0.253862
"nx06","Prefetching",4000000000,1,8,0.25404
"nx06","Prefetching",4000000000,1,8,0.253904
"nx06","Prefetching",4000000000,1,8,0.254105
"nx06","Prefetching",4000000000,1,8,0.253929
"nx06","Prefetching",4000000000,1,8,0.254034
"nx06","Prefetching",4000000000,1,8,0.253975
"nx06","Prefetching",4000000000,1,8,0.254068
"nx06","Prefetching",4000000000,1,8,0.25403
"nx06","Prefetching",4000000000,1,8,0.254022
"nx06","Prefetching",4000000000,1,8,0.254136
"nx06","Prefetching",4000000000,1,8,0.254089
"nx06","Prefetching",4000000000,1,8,0.254219
"nx06","Prefetching",4000000000,1,8,0.254207
"nx06","Prefetching",4000000000,1,8,0.253989
"nx06","Prefetching",4000000000,1,8,0.254161
