MACHINE,NAME,VECTOR_SIZE,LOCALITY,OFFSET,RUNTIME_S
"cx23","No Prefetching",4000000000,-1,32,0.701054
"cx23","No Prefetching",4000000000,-1,32,0.698285
"cx23","No Prefetching",4000000000,-1,32,0.701435
"cx23","No Prefetching",4000000000,-1,32,0.698074
"cx23","No Prefetching",4000000000,-1,32,0.740602
"cx23","No Prefetching",4000000000,-1,32,0.703595
"cx23","No Prefetching",4000000000,-1,32,0.816316
"cx23","No Prefetching",4000000000,-1,32,0.806959
"cx23","No Prefetching",4000000000,-1,32,0.78504
"cx23","No Prefetching",4000000000,-1,32,0.735362
"cx23","No Prefetching",4000000000,-1,32,0.7219
"cx23","No Prefetching",4000000000,-1,32,0.707174
"cx23","No Prefetching",4000000000,-1,32,0.707296
"cx23","No Prefetching",4000000000,-1,32,0.6992
"cx23","No Prefetching",4000000000,-1,32,0.746426
"cx23","No Prefetching",4000000000,-1,32,0.705254
"cx23","No Prefetching",4000000000,-1,32,0.903565
"cx23","No Prefetching",4000000000,-1,32,0.794404
"cx23","No Prefetching",4000000000,-1,32,0.743818
"cx23","No Prefetching",4000000000,-1,32,0.776861
"cx23","No Prefetching",4000000000,-1,32,0.740225
"cx23","No Prefetching",4000000000,-1,32,0.718129
"cx23","No Prefetching",4000000000,-1,32,0.708836
"cx23","No Prefetching",4000000000,-1,32,0.731687
"cx23","No Prefetching",4000000000,-1,32,0.702817
"cx23","No Prefetching",4000000000,-1,32,0.701259
"cx23","No Prefetching",4000000000,-1,32,0.701229
"cx23","No Prefetching",4000000000,-1,32,0.700875
"cx23","No Prefetching",4000000000,-1,32,0.700905
"cx23","No Prefetching",4000000000,-1,32,0.758642
"cx23","No Prefetching",4000000000,-1,32,0.703045
"cx23","No Prefetching",4000000000,-1,32,0.702
"cx23","No Prefetching",4000000000,-1,32,0.701534
"cx23","No Prefetching",4000000000,-1,64,0.699097
"cx23","No Prefetching",4000000000,-1,64,0.729024
"cx23","No Prefetching",4000000000,-1,64,0.702373
"cx23","No Prefetching",4000000000,-1,64,0.702005
"cx23","No Prefetching",4000000000,-1,64,0.699614
"cx23","No Prefetching",4000000000,-1,64,0.700521
"cx23","No Prefetching",4000000000,-1,64,0.699646
"cx23","No Prefetching",4000000000,-1,64,0.790727
"cx23","No Prefetching",4000000000,-1,64,0.7234
"cx23","No Prefetching",4000000000,-1,64,0.697904
"cx23","No Prefetching",4000000000,-1,64,0.701907
"cx23","No Prefetching",4000000000,-1,64,0.696789
"cx23","No Prefetching",4000000000,-1,64,0.70077
"cx23","No Prefetching",4000000000,-1,64,0.697547
"cx23","No Prefetching",4000000000,-1,64,0.744643
"cx23","No Prefetching",4000000000,-1,64,0.703043
"cx23","No Prefetching",4000000000,-1,64,0.701841
"cx23","No Prefetching",4000000000,-1,64,0.701876
"cx23","No Prefetching",4000000000,-1,64,0.698375
"cx23","No Prefetching",4000000000,-1,64,0.702088
"cx23","No Prefetching",4000000000,-1,64,0.697457
"cx23","No Prefetching",4000000000,-1,64,0.732884
"cx23","No Prefetching",4000000000,-1,64,0.703216
"cx23","No Prefetching",4000000000,-1,64,0.967094
"cx23","No Prefetching",4000000000,-1,64,0.805724
"cx23","No Prefetching",4000000000,-1,64,0.869328
"cx23","No Prefetching",4000000000,-1,64,0.735578
"cx23","No Prefetching",4000000000,-1,64,0.721836
"cx23","No Prefetching",4000000000,-1,64,0.706989
"cx23","No Prefetching",4000000000,-1,64,0.706707
"cx23","No Prefetching",4000000000,-1,64,0.699616
"cx23","No Prefetching",4000000000,-1,64,0.738003
"cx23","No Prefetching",4000000000,-1,64,0.704545
"cx23","No Prefetching",4000000000,-1,64,0.899693
"cx23","No Prefetching",4000000000,-1,64,0.792751
"cx23","No Prefetching",4000000000,-1,64,0.738684
"cx23","No Prefetching",4000000000,-1,64,0.776832
"cx23","No Prefetching",4000000000,-1,64,0.738966
"cx23","No Prefetching",4000000000,-1,64,0.71641
"cx23","No Prefetching",4000000000,-1,64,0.718449
"cx23","No Prefetching",4000000000,-1,64,0.728357
"cx23","No Prefetching",4000000000,-1,64,0.70197
"cx23","No Prefetching",4000000000,-1,64,0.70138
"cx23","No Prefetching",4000000000,-1,64,0.700615
"cx23","No Prefetching",4000000000,-1,64,0.70047
"cx23","No Prefetching",4000000000,-1,64,0.700671
"cx23","No Prefetching",4000000000,-1,64,0.743026
"cx23","No Prefetching",4000000000,-1,64,0.703258
"cx23","No Prefetching",4000000000,-1,64,0.702889
"cx23","No Prefetching",4000000000,-1,64,0.701231
"cx23","No Prefetching",4000000000,-1,128,0.699536
"cx23","No Prefetching",4000000000,-1,128,0.725426
"cx23","No Prefetching",4000000000,-1,128,0.702094
"cx23","No Prefetching",4000000000,-1,128,0.70154
"cx23","No Prefetching",4000000000,-1,128,0.699013
"cx23","No Prefetching",4000000000,-1,128,0.700627
"cx23","No Prefetching",4000000000,-1,128,0.700384
"cx23","No Prefetching",4000000000,-1,128,0.762022
"cx23","No Prefetching",4000000000,-1,128,0.721363
"cx23","No Prefetching",4000000000,-1,128,0.698324
"cx23","No Prefetching",4000000000,-1,128,0.702579
"cx23","No Prefetching",4000000000,-1,128,0.696912
"cx23","No Prefetching",4000000000,-1,128,0.701409
"cx23","No Prefetching",4000000000,-1,128,0.697386
"cx23","No Prefetching",4000000000,-1,128,0.73889
"cx23","No Prefetching",4000000000,-1,128,0.703134
"cx23","No Prefetching",4000000000,-1,128,0.7012
"cx23","No Prefetching",4000000000,-1,128,0.701397
"cx23","No Prefetching",4000000000,-1,128,0.698041
"cx23","No Prefetching",4000000000,-1,128,0.700943
"cx23","No Prefetching",4000000000,-1,128,0.697241
"cx23","No Prefetching",4000000000,-1,128,0.726887
"cx23","No Prefetching",4000000000,-1,128,0.702601
"cx23","No Prefetching",4000000000,-1,128,0.923503
"cx23","No Prefetching",4000000000,-1,128,0.804864
"cx23","No Prefetching",4000000000,-1,128,0.820866
"cx23","No Prefetching",4000000000,-1,128,0.734691
"cx23","No Prefetching",4000000000,-1,128,0.720784
"cx23","No Prefetching",4000000000,-1,128,0.706403
"cx23","No Prefetching",4000000000,-1,128,0.706782
"cx23","No Prefetching",4000000000,-1,128,0.6995
"cx23","No Prefetching",4000000000,-1,128,0.733307
"cx23","No Prefetching",4000000000,-1,128,0.704709
"cx23","No Prefetching",4000000000,-1,128,0.895727
"cx23","No Prefetching",4000000000,-1,128,0.791138
"cx23","No Prefetching",4000000000,-1,128,0.73454
"cx23","No Prefetching",4000000000,-1,128,0.775558
"cx23","No Prefetching",4000000000,-1,128,0.73826
"cx23","No Prefetching",4000000000,-1,128,0.715283
"cx23","No Prefetching",4000000000,-1,128,0.797827
"cx23","No Prefetching",4000000000,-1,128,0.725293
"cx23","No Prefetching",4000000000,-1,128,0.702494
"cx23","No Prefetching",4000000000,-1,128,0.701002
"cx23","No Prefetching",4000000000,-1,128,0.701105
"cx23","No Prefetching",4000000000,-1,128,0.700521
"cx23","No Prefetching",4000000000,-1,128,0.700792
"cx23","No Prefetching",4000000000,-1,128,0.737292
"cx23","No Prefetching",4000000000,-1,128,0.702895
"cx23","No Prefetching",4000000000,-1,128,0.702459
"cx23","No Prefetching",4000000000,-1,128,0.701045
"cx23","No Prefetching",4000000000,-1,256,0.786141
"cx23","No Prefetching",4000000000,-1,256,0.722302
"cx23","No Prefetching",4000000000,-1,256,0.702672
"cx23","No Prefetching",4000000000,-1,256,0.701894
"cx23","No Prefetching",4000000000,-1,256,0.69902
"cx23","No Prefetching",4000000000,-1,256,0.701431
"cx23","No Prefetching",4000000000,-1,256,0.699684
"cx23","No Prefetching",4000000000,-1,256,0.744419
"cx23","No Prefetching",4000000000,-1,256,0.720171
"cx23","No Prefetching",4000000000,-1,256,0.697907
"cx23","No Prefetching",4000000000,-1,256,0.70245
"cx23","No Prefetching",4000000000,-1,256,0.696599
"cx23","No Prefetching",4000000000,-1,256,0.700746
"cx23","No Prefetching",4000000000,-1,256,0.697245
"cx23","No Prefetching",4000000000,-1,256,0.730249
"cx23","No Prefetching",4000000000,-1,256,0.702782
"cx23","No Prefetching",4000000000,-1,256,0.700584
"cx23","No Prefetching",4000000000,-1,256,0.700788
"cx23","No Prefetching",4000000000,-1,256,0.698189
"cx23","No Prefetching",4000000000,-1,256,0.701134
"cx23","No Prefetching",4000000000,-1,256,0.697922
"cx23","No Prefetching",4000000000,-1,256,0.723869
"cx23","No Prefetching",4000000000,-1,256,0.702574
"cx23","No Prefetching",4000000000,-1,256,0.852633
"cx23","No Prefetching",4000000000,-1,256,0.802932
"cx23","No Prefetching",4000000000,-1,256,0.803627
"cx23","No Prefetching",4000000000,-1,256,0.733899
"cx23","No Prefetching",4000000000,-1,256,0.720633
"cx23","No Prefetching",4000000000,-1,256,0.706449
"cx23","No Prefetching",4000000000,-1,256,0.706359
"cx23","No Prefetching",4000000000,-1,256,0.699561
"cx23","No Prefetching",4000000000,-1,256,0.728501
"cx23","No Prefetching",4000000000,-1,256,0.70455
"cx23","No Prefetching",4000000000,-1,256,0.891342
"cx23","No Prefetching",4000000000,-1,256,0.789347
"cx23","No Prefetching",4000000000,-1,256,0.731059
"cx23","No Prefetching",4000000000,-1,256,0.773974
"cx23","No Prefetching",4000000000,-1,256,0.738294
"cx23","No Prefetching",4000000000,-1,256,0.714684
"cx23","No Prefetching",4000000000,-1,256,0.763248
"cx23","No Prefetching",4000000000,-1,256,0.723676
"cx23","No Prefetching",4000000000,-1,256,0.702459
"cx23","No Prefetching",4000000000,-1,256,0.701226
"cx23","No Prefetching",4000000000,-1,256,0.700902
"cx23","No Prefetching",4000000000,-1,256,0.700781
"cx23","No Prefetching",4000000000,-1,256,0.700429
"cx23","No Prefetching",4000000000,-1,256,0.729714
"cx23","No Prefetching",4000000000,-1,256,0.702882
"cx23","No Prefetching",4000000000,-1,256,0.7016
"cx23","No Prefetching",4000000000,-1,256,0.701124
"cx23","Prefetching",4000000000,0,1,0.551055
"cx23","Prefetching",4000000000,0,1,0.532023
"cx23","Prefetching",4000000000,0,1,0.520366
"cx23","Prefetching",4000000000,0,1,0.520761
"cx23","Prefetching",4000000000,0,1,0.518713
"cx23","Prefetching",4000000000,0,1,0.520216
"cx23","Prefetching",4000000000,0,1,0.519549
"cx23","Prefetching",4000000000,0,1,0.539708
"cx23","Prefetching",4000000000,0,1,0.530157
"cx23","Prefetching",4000000000,0,1,0.518384
"cx23","Prefetching",4000000000,0,1,0.520506
"cx23","Prefetching",4000000000,0,1,0.518548
"cx23","Prefetching",4000000000,0,1,0.520009
"cx23","Prefetching",4000000000,0,1,0.518686
"cx23","Prefetching",4000000000,0,1,0.535402
"cx23","Prefetching",4000000000,0,1,0.521667
"cx23","Prefetching",4000000000,0,1,0.519694
"cx23","Prefetching",4000000000,0,1,0.520245
"cx23","Prefetching",4000000000,0,1,0.518874
"cx23","Prefetching",4000000000,0,1,0.519762
"cx23","Prefetching",4000000000,0,1,0.598135
"cx23","Prefetching",4000000000,0,1,0.531827
"cx23","Prefetching",4000000000,0,1,0.520759
"cx23","Prefetching",4000000000,0,1,0.615347
"cx23","Prefetching",4000000000,0,1,0.585378
"cx23","Prefetching",4000000000,0,1,0.57619
"cx23","Prefetching",4000000000,0,1,0.541483
"cx23","Prefetching",4000000000,0,1,0.531493
"cx23","Prefetching",4000000000,0,1,0.522387
"cx23","Prefetching",4000000000,0,1,0.522391
"cx23","Prefetching",4000000000,0,1,0.642717
"cx23","Prefetching",4000000000,0,1,0.532393
"cx23","Prefetching",4000000000,0,1,0.521671
"cx23","Prefetching",4000000000,0,1,0.643565
"cx23","Prefetching",4000000000,0,1,0.610994
"cx23","Prefetching",4000000000,0,1,0.53638
"cx23","Prefetching",4000000000,0,1,0.566177
"cx23","Prefetching",4000000000,0,1,0.543808
"cx23","Prefetching",4000000000,0,1,0.528254
"cx23","Prefetching",4000000000,0,1,0.552579
"cx23","Prefetching",4000000000,0,1,0.533124
"cx23","Prefetching",4000000000,0,1,0.519926
"cx23","Prefetching",4000000000,0,1,0.519672
"cx23","Prefetching",4000000000,0,1,0.522087
"cx23","Prefetching",4000000000,0,1,0.519751
"cx23","Prefetching",4000000000,0,1,0.519349
"cx23","Prefetching",4000000000,0,1,0.534876
"cx23","Prefetching",4000000000,0,1,0.521408
"cx23","Prefetching",4000000000,0,1,0.520733
"cx23","Prefetching",4000000000,0,1,0.519736
"cx23","Prefetching",4000000000,0,2,0.546081
"cx23","Prefetching",4000000000,0,2,0.526918
"cx23","Prefetching",4000000000,0,2,0.516286
"cx23","Prefetching",4000000000,0,2,0.515688
"cx23","Prefetching",4000000000,0,2,0.513843
"cx23","Prefetching",4000000000,0,2,0.515334
"cx23","Prefetching",4000000000,0,2,0.514839
"cx23","Prefetching",4000000000,0,2,0.537297
"cx23","Prefetching",4000000000,0,2,0.525509
"cx23","Prefetching",4000000000,0,2,0.514163
"cx23","Prefetching",4000000000,0,2,0.516963
"cx23","Prefetching",4000000000,0,2,0.512796
"cx23","Prefetching",4000000000,0,2,0.515174
"cx23","Prefetching",4000000000,0,2,0.534192
"cx23","Prefetching",4000000000,0,2,0.52918
