MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx22",0,128,1024,152391781
"cx22",0,256,2048,147636971
"cx22",0,512,4096,147582388
"cx22",0,1024,8192,147626030
"cx22",0,2048,16384,147565456
"cx22",0,4096,32768,148567618
"cx22",0,8192,65536,274328512
"cx22",0,16384,131072,155122680
"cx22",0,32768,262144,358249015
"cx22",0,65536,524288,607999939
"cx22",0,131072,1048576,946319666
"cx22",0,262144,2097152,1172877451
"cx22",0,524288,4194304,1269481899
"cx22",0,1048576,8388608,1333075088
"cx22",0,2097152,16777216,2074930695
"cx22",0,4194304,33554432,7556415743
"cx22",0,8388608,67108864,9797135745
"cx22",0,16777216,134217728,11389577194
"cx22",0,33554432,268435456,12168028209
"cx22",0,67108864,536870912,12873468991
"cx22",0,134217728,1073741824,13541878644
"cx22",0,268435456,2147483648,14024899181
"cx22",0,536870912,4294967296,16271806818
"cx22",0,1073741824,8589934592,20102201400
"cx22",0,2147483648,17179869184,30731438182
"cx22",0,4294967296,34359738368,23586270835
"cx22",0,8589934592,68719476736,24519431743
"cx22",1,128,1024,147550836
"cx22",1,256,2048,147496976
"cx22",1,512,4096,147567859
"cx22",1,1024,8192,147525399
"cx22",1,2048,16384,147559914
"cx22",1,4096,32768,148001002
"cx22",1,8192,65536,278682043
"cx22",1,16384,131072,334248736
"cx22",1,32768,262144,370032288
"cx22",1,65536,524288,608027085
"cx22",1,131072,1048576,949958504
"cx22",1,262144,2097152,1163235521
"cx22",1,524288,4194304,1270668422
"cx22",1,1048576,8388608,1334984793
"cx22",1,2097152,16777216,2860342470
"cx22",1,4194304,33554432,7558279196
"cx22",1,8388608,67108864,9978010545
"cx22",1,16777216,134217728,11447884462
"cx22",1,33554432,268435456,12289145427
"cx22",1,67108864,536870912,12908559145
"cx22",1,134217728,1073741824,13530237481
"cx22",1,268435456,2147483648,14072022962
"cx22",1,536870912,4294967296,16227866635
"cx22",1,1073741824,8589934592,19825346180
"cx22",1,2147483648,17179869184,22131817618
"cx22",1,4294967296,34359738368,23596365642
"cx22",1,8589934592,68719476736,24528830344
"cx22",2,128,1024,147556063
"cx22",2,256,2048,147470051
"cx22",2,512,4096,147517340
"cx22",2,1024,8192,147524623
"cx22",2,2048,16384,147516548
"cx22",2,4096,32768,148230980
"cx22",2,8192,65536,280038618
"cx22",2,16384,131072,343877214
"cx22",2,32768,262144,375450970
"cx22",2,65536,524288,610137316
"cx22",2,131072,1048576,951583079
"cx22",2,262144,2097152,1162677780
"cx22",2,524288,4194304,1269779312
"cx22",2,1048576,8388608,1335957625
"cx22",2,2097152,16777216,2866382430
"cx22",2,4194304,33554432,2045139886
"cx22",2,8388608,67108864,9981035023
"cx22",2,16777216,134217728,11434003122
"cx22",2,33554432,268435456,12274230191
"cx22",2,67108864,536870912,12879612951
"cx22",2,134217728,1073741824,13501352598
"cx22",2,268435456,2147483648,14006333585
"cx22",2,536870912,4294967296,16233528242
"cx22",2,1073741824,8589934592,19960811862
"cx22",2,2147483648,17179869184,22148345502
"cx22",2,4294967296,34359738368,23395584948
"cx22",2,8589934592,68719476736,24650911834
"cx22",3,128,1024,147633663
"cx22",3,256,2048,147665223
"cx22",3,512,4096,147611281
"cx22",3,1024,8192,147638122
"cx22",3,2048,16384,147653331
"cx22",3,4096,32768,147923778
"cx22",3,8192,65536,275174644
"cx22",3,16384,131072,233309104
"cx22",3,32768,262144,375387544
"cx22",3,65536,524288,600718317
"cx22",3,131072,1048576,943684918
"cx22",3,262144,2097152,1165924296
"cx22",3,524288,4194304,1271830023
"cx22",3,1048576,8388608,1335516768
"cx22",3,2097152,16777216,1808490011
"cx22",3,4194304,33554432,7532987427
"cx22",3,8388608,67108864,9892047559
"cx22",3,16777216,134217728,11347554519
"cx22",3,33554432,268435456,12191690659
"cx22",3,67108864,536870912,12805512773
"cx22",3,134217728,1073741824,13458339493
"cx22",3,268435456,2147483648,13983416698
"cx22",3,536870912,4294967296,15946917080
"cx22",3,1073741824,8589934592,19357145433
"cx22",3,2147483648,17179869184,21845662046
"cx22",3,4294967296,34359738368,23191772568
"cx22",3,8589934592,68719476736,24545829953
"cx22",4,128,1024,147559190
"cx22",4,256,2048,147564681
"cx22",4,512,4096,147712700
"cx22",4,1024,8192,147582645
"cx22",4,2048,16384,147580381
"cx22",4,4096,32768,148182432
"cx22",4,8192,65536,280109740
"cx22",4,16384,131072,344501703
"cx22",4,32768,262144,385295388
"cx22",4,65536,524288,599950891
"cx22",4,131072,1048576,945152368
"cx22",4,262144,2097152,1163904928
"cx22",4,524288,4194304,1108102209
"cx22",4,1048576,8388608,1332105230
"cx22",4,2097152,16777216,2872897283
"cx22",4,4194304,33554432,7610541750
"cx22",4,8388608,67108864,10057476035
"cx22",4,16777216,134217728,8598455735
"cx22",4,33554432,268435456,12383078207
"cx22",4,67108864,536870912,12982776288
"cx22",4,134217728,1073741824,13718135721
"cx22",4,268435456,2147483648,14225898472
"cx22",4,536870912,4294967296,16390195561
"cx22",4,1073741824,8589934592,19914239076
"cx22",4,2147483648,17179869184,22364604883
"cx22",4,4294967296,34359738368,23582946975
"cx22",4,8589934592,68719476736,24346985736
