MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx14",0,128,1024,130581957
"cx14",0,256,2048,128669698
"cx14",0,512,4096,128671798
"cx14",0,1024,8192,128571411
"cx14",0,2048,16384,128738805
"cx14",0,4096,32768,132106417
"cx14",0,8192,65536,254203370
"cx14",0,16384,131072,307225382
"cx14",0,32768,262144,335527296
"cx14",0,65536,524288,468541916
"cx14",0,131072,1048576,645391849
"cx14",0,262144,2097152,572072776
"cx14",0,524288,4194304,1668424105
"cx14",0,1048576,8388608,1959284354
"cx14",0,2097152,16777216,3474106036
"cx14",0,4194304,33554432,6447975865
"cx14",0,8388608,67108864,7648443702
"cx14",0,16777216,134217728,8343149785
"cx14",0,33554432,268435456,9041421016
"cx14",0,67108864,536870912,9670807227
"cx14",0,134217728,1073741824,10084136594
"cx14",0,268435456,2147483648,10351155906
"cx14",0,536870912,4294967296,10910519280
"cx14",0,1073741824,8589934592,13369360184
"cx14",0,2147483648,17179869184,15320743890
"cx14",1,128,1024,128582924
"cx14",1,256,2048,128665897
"cx14",1,512,4096,128571433
"cx14",1,1024,8192,128801658
"cx14",1,2048,16384,128562600
"cx14",1,4096,32768,129193868
"cx14",1,8192,65536,254085160
"cx14",1,16384,131072,308378793
"cx14",1,32768,262144,336799886
"cx14",1,65536,524288,465865377
"cx14",1,131072,1048576,554829975
"cx14",1,262144,2097152,1324078420
"cx14",1,524288,4194304,1672807098
"cx14",1,1048576,8388608,1964400658
"cx14",1,2097152,16777216,3944677634
"cx14",1,4194304,33554432,4456729919
"cx14",1,8388608,67108864,7659704224
"cx14",1,16777216,134217728,8396444461
"cx14",1,33554432,268435456,9032449640
"cx14",1,67108864,536870912,9675976122
"cx14",1,134217728,1073741824,10102895630
"cx14",1,268435456,2147483648,10355894836
"cx14",1,536870912,4294967296,10952053034
"cx14",1,1073741824,8589934592,13337784886
"cx14",1,2147483648,17179869184,15301683490
"cx14",2,128,1024,128668475
"cx14",2,256,2048,128825178
"cx14",2,512,4096,128735145
"cx14",2,1024,8192,128915610
"cx14",2,2048,16384,128750864
"cx14",2,4096,32768,129440630
"cx14",2,8192,65536,238394843
"cx14",2,16384,131072,309701435
"cx14",2,32768,262144,337800782
"cx14",2,65536,524288,463512529
"cx14",2,131072,1048576,640816486
"cx14",2,262144,2097152,1132281710
"cx14",2,524288,4194304,1672826678
"cx14",2,1048576,8388608,2049611237
"cx14",2,2097152,16777216,4038797528
"cx14",2,4194304,33554432,6425483998
"cx14",2,8388608,67108864,6997341226
"cx14",2,16777216,134217728,8403473795
"cx14",2,33554432,268435456,9066455617
"cx14",2,67108864,536870912,9678627673
"cx14",2,134217728,1073741824,10093307998
"cx14",2,268435456,2147483648,10343173431
"cx14",2,536870912,4294967296,11029067375
"cx14",2,1073741824,8589934592,13286199073
"cx14",2,2147483648,17179869184,15309294071
"cx14",3,128,1024,128833419
"cx14",3,256,2048,128743151
"cx14",3,512,4096,128728542
"cx14",3,1024,8192,128657623
"cx14",3,2048,16384,128832139
"cx14",3,4096,32768,129574212
"cx14",3,8192,65536,256347156
"cx14",3,16384,131072,307748699
"cx14",3,32768,262144,336145459
"cx14",3,65536,524288,464668072
"cx14",3,131072,1048576,578507722
"cx14",3,262144,2097152,1324069673
"cx14",3,524288,4194304,1672668044
"cx14",3,1048576,8388608,2063398077
"cx14",3,2097152,16777216,4048850536
"cx14",3,4194304,33554432,6449278365
"cx14",3,8388608,67108864,7598917143
"cx14",3,16777216,134217728,8411710918
"cx14",3,33554432,268435456,9046734702
"cx14",3,67108864,536870912,9548274440
"cx14",3,134217728,1073741824,10088879538
"cx14",3,268435456,2147483648,10366066223
"cx14",3,536870912,4294967296,11086367837
"cx14",3,1073741824,8589934592,13393441986
"cx14",3,2147483648,17179869184,15340872527
"cx14",4,128,1024,128726532
"cx14",4,256,2048,128622359
"cx14",4,512,4096,128655762
"cx14",4,1024,8192,128740674
"cx14",4,2048,16384,128707196
"cx14",4,4096,32768,132848163
"cx14",4,8192,65536,255146699
"cx14",4,16384,131072,307265676
"cx14",4,32768,262144,336436479
"cx14",4,65536,524288,464401436
"cx14",4,131072,1048576,638098095
"cx14",4,262144,2097152,1158316955
"cx14",4,524288,4194304,1672253273
"cx14",4,1048576,8388608,1993828990
"cx14",4,2097152,16777216,3163701996
"cx14",4,4194304,33554432,6433078591
"cx14",4,8388608,67108864,7652999328
"cx14",4,16777216,134217728,8405958076
"cx14",4,33554432,268435456,8018897575
"cx14",4,67108864,536870912,9690568802
"cx14",4,134217728,1073741824,10085881710
"cx14",4,268435456,2147483648,10355439990
"cx14",4,536870912,4294967296,11070741403
"cx14",4,1073741824,8589934592,13322764111
"cx14",4,2147483648,17179869184,15343141625
