MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx19",0,128,1024,175302108
"cx19",0,256,2048,147581824
"cx19",0,512,4096,147588286
"cx19",0,1024,8192,147577404
"cx19",0,2048,16384,147584819
"cx19",0,4096,32768,148173150
"cx19",0,8192,65536,274054916
"cx19",0,16384,131072,147526681
"cx19",0,32768,262144,346429590
"cx19",0,65536,524288,606673270
"cx19",0,131072,1048576,948242552
"cx19",0,262144,2097152,1162920109
"cx19",0,524288,4194304,1274184463
"cx19",0,1048576,8388608,1327676449
"cx19",0,2097152,16777216,2963870412
"cx19",0,4194304,33554432,7531035681
"cx19",0,8388608,67108864,9912784985
"cx19",0,16777216,134217728,12362898821
"cx19",0,33554432,268435456,12195862848
"cx19",0,67108864,536870912,12775605876
"cx19",0,134217728,1073741824,13449938839
"cx19",0,268435456,2147483648,13973306800
"cx19",0,536870912,4294967296,16291894177
"cx19",0,1073741824,8589934592,19752725210
"cx19",0,2147483648,17179869184,22319243169
"cx19",0,4294967296,34359738368,23778656134
"cx19",0,8589934592,68719476736,24588730240
"cx19",1,128,1024,147703095
"cx19",1,256,2048,147566529
"cx19",1,512,4096,147503282
"cx19",1,1024,8192,147545481
"cx19",1,2048,16384,147520934
"cx19",1,4096,32768,150015100
"cx19",1,8192,65536,276562975
"cx19",1,16384,131072,336930341
"cx19",1,32768,262144,372392802
"cx19",1,65536,524288,577025514
"cx19",1,131072,1048576,947368002
"cx19",1,262144,2097152,1163091668
"cx19",1,524288,4194304,1270733579
"cx19",1,1048576,8388608,1329496563
"cx19",1,2097152,16777216,2976613457
"cx19",1,4194304,33554432,7511364046
"cx19",1,8388608,67108864,9891358023
"cx19",1,16777216,134217728,11338659574
"cx19",1,33554432,268435456,12192636983
"cx19",1,67108864,536870912,12747880179
"cx19",1,134217728,1073741824,13528361895
"cx19",1,268435456,2147483648,13871137926
"cx19",1,536870912,4294967296,16292085252
"cx19",1,1073741824,8589934592,19816351300
"cx19",1,2147483648,17179869184,22240315453
"cx19",1,4294967296,34359738368,23786364434
"cx19",1,8589934592,68719476736,24567993367
"cx19",2,128,1024,147822059
"cx19",2,256,2048,147522981
"cx19",2,512,4096,147463679
"cx19",2,1024,8192,147467036
"cx19",2,2048,16384,147544892
"cx19",2,4096,32768,147719097
"cx19",2,8192,65536,276443648
"cx19",2,16384,131072,330197365
"cx19",2,32768,262144,360556113
"cx19",2,65536,524288,574211821
"cx19",2,131072,1048576,949210735
"cx19",2,262144,2097152,1162063781
"cx19",2,524288,4194304,1269173511
"cx19",2,1048576,8388608,1335136710
"cx19",2,2097152,16777216,2972984641
"cx19",2,4194304,33554432,7499518021
"cx19",2,8388608,67108864,9873626539
"cx19",2,16777216,134217728,11331357724
"cx19",2,33554432,268435456,12166318962
"cx19",2,67108864,536870912,12726108380
"cx19",2,134217728,1073741824,13459475025
"cx19",2,268435456,2147483648,13970867527
"cx19",2,536870912,4294967296,16222620212
"cx19",2,1073741824,8589934592,19874497925
"cx19",2,2147483648,17179869184,22386371223
"cx19",2,4294967296,34359738368,23802635358
"cx19",2,8589934592,68719476736,24590490687
"cx19",3,128,1024,147629671
"cx19",3,256,2048,147710672
"cx19",3,512,4096,147595227
"cx19",3,1024,8192,147648235
"cx19",3,2048,16384,147566382
"cx19",3,4096,32768,147797826
"cx19",3,8192,65536,275275769
"cx19",3,16384,131072,331687148
"cx19",3,32768,262144,361076837
"cx19",3,65536,524288,554422570
"cx19",3,131072,1048576,949385316
"cx19",3,262144,2097152,1162306057
"cx19",3,524288,4194304,1269628676
"cx19",3,1048576,8388608,1334938831
"cx19",3,2097152,16777216,2956255129
"cx19",3,4194304,33554432,7324475863
"cx19",3,8388608,67108864,9867558389
"cx19",3,16777216,134217728,11334259447
"cx19",3,33554432,268435456,12168747232
"cx19",3,67108864,536870912,12802117388
"cx19",3,134217728,1073741824,13448595381
"cx19",3,268435456,2147483648,13752013715
"cx19",3,536870912,4294967296,16247858055
"cx19",3,1073741824,8589934592,19880252606
"cx19",3,2147483648,17179869184,22167142962
"cx19",3,4294967296,34359738368,23801338325
"cx19",3,8589934592,68719476736,24671636260
"cx19",4,128,1024,147626385
"cx19",4,256,2048,147479459
"cx19",4,512,4096,147517660
"cx19",4,1024,8192,147557765
"cx19",4,2048,16384,147609363
"cx19",4,4096,32768,148100831
"cx19",4,8192,65536,276483697
"cx19",4,16384,131072,330379673
"cx19",4,32768,262144,361254772
"cx19",4,65536,524288,572724564
"cx19",4,131072,1048576,945797547
"cx19",4,262144,2097152,1165531848
"cx19",4,524288,4194304,1270825763
"cx19",4,1048576,8388608,1334161375
"cx19",4,2097152,16777216,2971419152
"cx19",4,4194304,33554432,7511544727
"cx19",4,8388608,67108864,9880330560
"cx19",4,16777216,134217728,11337683667
"cx19",4,33554432,268435456,12177799420
"cx19",4,67108864,536870912,12698629677
"cx19",4,134217728,1073741824,13450552517
"cx19",4,268435456,2147483648,13756904311
"cx19",4,536870912,4294967296,16476819966
"cx19",4,1073741824,8589934592,19899306331
"cx19",4,2147483648,17179869184,22371792421
"cx19",4,4294967296,34359738368,25580654163
"cx19",4,8589934592,68719476736,24844353659
