MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx23",0,128,1024,154208892
"cx23",0,256,2048,147622823
"cx23",0,512,4096,147601332
"cx23",0,1024,8192,147617012
"cx23",0,2048,16384,147617203
"cx23",0,4096,32768,149184839
"cx23",0,8192,65536,274625347
"cx23",0,16384,131072,331739807
"cx23",0,32768,262144,359256609
"cx23",0,65536,524288,574244902
"cx23",0,131072,1048576,948665453
"cx23",0,262144,2097152,623007834
"cx23",0,524288,4194304,1271251480
"cx23",0,1048576,8388608,1328956574
"cx23",0,2097152,16777216,2200023616
"cx23",0,4194304,33554432,11573538242
"cx23",0,8388608,67108864,9981363990
"cx23",0,16777216,134217728,11435567928
"cx23",0,33554432,268435456,12234963361
"cx23",0,67108864,536870912,12847762958
"cx23",0,134217728,1073741824,13475274503
"cx23",0,268435456,2147483648,13948978683
"cx23",0,536870912,4294967296,16027561320
"cx23",0,1073741824,8589934592,19334509763
"cx23",0,2147483648,17179869184,21757656332
"cx23",0,4294967296,34359738368,23392144531
"cx23",0,8589934592,68719476736,24433558980
"cx23",1,128,1024,147535211
"cx23",1,256,2048,147627235
"cx23",1,512,4096,147563866
"cx23",1,1024,8192,147640299
"cx23",1,2048,16384,147571799
"cx23",1,4096,32768,148011148
"cx23",1,8192,65536,269725372
"cx23",1,16384,131072,333315967
"cx23",1,32768,262144,361244058
"cx23",1,65536,524288,585414011
"cx23",1,131072,1048576,949244486
"cx23",1,262144,2097152,1165024177
"cx23",1,524288,4194304,1271748736
"cx23",1,1048576,8388608,1340490625
"cx23",1,2097152,16777216,2930431630
"cx23",1,4194304,33554432,7557578226
"cx23",1,8388608,67108864,9912802615
"cx23",1,16777216,134217728,11376834409
"cx23",1,33554432,268435456,12200080472
"cx23",1,67108864,536870912,12877367745
"cx23",1,134217728,1073741824,13550887239
"cx23",1,268435456,2147483648,14057837395
"cx23",1,536870912,4294967296,16074474287
"cx23",1,1073741824,8589934592,20416399491
"cx23",1,2147483648,17179869184,22146985970
"cx23",1,4294967296,34359738368,23379476913
"cx23",1,8589934592,68719476736,24610613791
"cx23",2,128,1024,147481611
"cx23",2,256,2048,147541303
"cx23",2,512,4096,147530492
"cx23",2,1024,8192,147590967
"cx23",2,2048,16384,147851388
"cx23",2,4096,32768,147734788
"cx23",2,8192,65536,280607643
"cx23",2,16384,131072,344737442
"cx23",2,32768,262144,313044905
"cx23",2,65536,524288,579227830
"cx23",2,131072,1048576,951384692
"cx23",2,262144,2097152,1163598507
"cx23",2,524288,4194304,1271271466
"cx23",2,1048576,8388608,1341089310
"cx23",2,2097152,16777216,2940458265
"cx23",2,4194304,33554432,7567356299
"cx23",2,8388608,67108864,9997379898
"cx23",2,16777216,134217728,11466200363
"cx23",2,33554432,268435456,12536834147
"cx23",2,67108864,536870912,12828691397
"cx23",2,134217728,1073741824,13472481299
"cx23",2,268435456,2147483648,13969077554
"cx23",2,536870912,4294967296,15953095014
"cx23",2,1073741824,8589934592,19342711513
"cx23",2,2147483648,17179869184,21765339615
"cx23",2,4294967296,34359738368,23422134878
"cx23",2,8589934592,68719476736,24448240872
"cx23",3,128,1024,147599155
"cx23",3,256,2048,147596459
"cx23",3,512,4096,147596119
"cx23",3,1024,8192,147760178
"cx23",3,2048,16384,147644049
"cx23",3,4096,32768,147745350
"cx23",3,8192,65536,270271929
"cx23",3,16384,131072,332298262
"cx23",3,32768,262144,306656003
"cx23",3,65536,524288,481529122
"cx23",3,131072,1048576,938114855
"cx23",3,262144,2097152,1163568386
"cx23",3,524288,4194304,1284813238
"cx23",3,1048576,8388608,1343617566
"cx23",3,2097152,16777216,3000344633
"cx23",3,4194304,33554432,7606126023
"cx23",3,8388608,67108864,9960725828
"cx23",3,16777216,134217728,11443222014
"cx23",3,33554432,268435456,12367944879
"cx23",3,67108864,536870912,12971044397
"cx23",3,134217728,1073741824,13718568014
"cx23",3,268435456,2147483648,14214413872
"cx23",3,536870912,4294967296,16340001295
"cx23",3,1073741824,8589934592,19652512692
"cx23",3,2147483648,17179869184,21901008897
"cx23",3,4294967296,34359738368,23446462834
"cx23",3,8589934592,68719476736,24428702778
"cx23",4,128,1024,147682493
"cx23",4,256,2048,147674108
"cx23",4,512,4096,147689126
"cx23",4,1024,8192,147887079
"cx23",4,2048,16384,147657686
"cx23",4,4096,32768,147831325
"cx23",4,8192,65536,278121693
"cx23",4,16384,131072,343012572
"cx23",4,32768,262144,372306049
"cx23",4,65536,524288,585730296
"cx23",4,131072,1048576,940376586
"cx23",4,262144,2097152,1164568618
"cx23",4,524288,4194304,1274370402
"cx23",4,1048576,8388608,1336221459
"cx23",4,2097152,16777216,2928155998
"cx23",4,4194304,33554432,5222584984
"cx23",4,8388608,67108864,9960554011
"cx23",4,16777216,134217728,11438522150
"cx23",4,33554432,268435456,12316840283
"cx23",4,67108864,536870912,13002369206
"cx23",4,134217728,1073741824,13686955145
"cx23",4,268435456,2147483648,14187608480
"cx23",4,536870912,4294967296,16281795706
"cx23",4,1073741824,8589934592,19427692408
"cx23",4,2147483648,17179869184,21889316369
"cx23",4,4294967296,34359738368,23335652871
"cx23",4,8589934592,68719476736,24322444264
