MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx27",0,128,1024,152329887
"cx27",0,256,2048,147534899
"cx27",0,512,4096,147521484
"cx27",0,1024,8192,147508049
"cx27",0,2048,16384,147535560
"cx27",0,4096,32768,148501022
"cx27",0,8192,65536,277488949
"cx27",0,16384,131072,331414016
"cx27",0,32768,262144,358949365
"cx27",0,65536,524288,573024492
"cx27",0,131072,1048576,948020719
"cx27",0,262144,2097152,1163854799
"cx27",0,524288,4194304,1276543065
"cx27",0,1048576,8388608,1341670645
"cx27",0,2097152,16777216,2908195047
"cx27",0,4194304,33554432,7307564323
"cx27",0,8388608,67108864,9977738124
"cx27",0,16777216,134217728,11292768512
"cx27",0,33554432,268435456,12207074137
"cx27",0,67108864,536870912,14085640821
"cx27",0,134217728,1073741824,13486427534
"cx27",0,268435456,2147483648,13956702153
"cx27",0,536870912,4294967296,16305551163
"cx27",0,1073741824,8589934592,19977008647
"cx27",0,2147483648,17179869184,25881630591
"cx27",0,4294967296,34359738368,23593624379
"cx27",0,8589934592,68719476736,24160464942
"cx27",1,128,1024,147504322
"cx27",1,256,2048,147472322
"cx27",1,512,4096,147468475
"cx27",1,1024,8192,147468064
"cx27",1,2048,16384,147544558
"cx27",1,4096,32768,148087436
"cx27",1,8192,65536,231400800
"cx27",1,16384,131072,329796847
"cx27",1,32768,262144,402694515
"cx27",1,65536,524288,617801799
"cx27",1,131072,1048576,824327719
"cx27",1,262144,2097152,1163462201
"cx27",1,524288,4194304,1271525792
"cx27",1,1048576,8388608,1337497194
"cx27",1,2097152,16777216,2978406832
"cx27",1,4194304,33554432,6804104912
"cx27",1,8388608,67108864,9919975583
"cx27",1,16777216,134217728,11347588228
"cx27",1,33554432,268435456,12168755834
"cx27",1,67108864,536870912,12735015334
"cx27",1,134217728,1073741824,13427874687
"cx27",1,268435456,2147483648,13876731858
"cx27",1,536870912,4294967296,16411260546
"cx27",1,1073741824,8589934592,20482142015
"cx27",1,2147483648,17179869184,28659017418
"cx27",1,4294967296,34359738368,23441814243
"cx27",1,8589934592,68719476736,24273986122
"cx27",2,128,1024,147574591
"cx27",2,256,2048,147613815
"cx27",2,512,4096,147493038
"cx27",2,1024,8192,147558691
"cx27",2,2048,16384,147504190
"cx27",2,4096,32768,147520149
"cx27",2,8192,65536,276884065
"cx27",2,16384,131072,296810631
"cx27",2,32768,262144,360136325
"cx27",2,65536,524288,606158117
"cx27",2,131072,1048576,928499072
"cx27",2,262144,2097152,1162711416
"cx27",2,524288,4194304,1269499955
"cx27",2,1048576,8388608,1331361129
"cx27",2,2097152,16777216,3026683962
"cx27",2,4194304,33554432,7285878587
"cx27",2,8388608,67108864,9969671462
"cx27",2,16777216,134217728,11427136372
"cx27",2,33554432,268435456,12262309091
"cx27",2,67108864,536870912,12840323043
"cx27",2,134217728,1073741824,13465896813
"cx27",2,268435456,2147483648,13957743739
"cx27",2,536870912,4294967296,16336330985
"cx27",2,1073741824,8589934592,20175344926
"cx27",2,2147483648,17179869184,25293407816
"cx27",2,4294967296,34359738368,23733889801
"cx27",2,8589934592,68719476736,24193370789
"cx27",3,128,1024,147650825
"cx27",3,256,2048,147586524
"cx27",3,512,4096,147678848
"cx27",3,1024,8192,147687023
"cx27",3,2048,16384,147583760
"cx27",3,4096,32768,147655063
"cx27",3,8192,65536,212671504
"cx27",3,16384,131072,333985602
"cx27",3,32768,262144,395007805
"cx27",3,65536,524288,614827325
"cx27",3,131072,1048576,945254659
"cx27",3,262144,2097152,1157538317
"cx27",3,524288,4194304,1269388023
"cx27",3,1048576,8388608,1332406134
"cx27",3,2097152,16777216,3027966398
"cx27",3,4194304,33554432,6594016295
"cx27",3,8388608,67108864,9711391996
"cx27",3,16777216,134217728,11339738898
"cx27",3,33554432,268435456,12166958538
"cx27",3,67108864,536870912,12764930067
"cx27",3,134217728,1073741824,13380477820
"cx27",3,268435456,2147483648,13768744163
"cx27",3,536870912,4294967296,17745472114
"cx27",3,1073741824,8589934592,19873991443
"cx27",3,2147483648,17179869184,25149832758
"cx27",3,4294967296,34359738368,25284384381
"cx27",3,8589934592,68719476736,24750934116
"cx27",4,128,1024,147557510
"cx27",4,256,2048,147510672
"cx27",4,512,4096,147470496
"cx27",4,1024,8192,147582487
"cx27",4,2048,16384,147584621
"cx27",4,4096,32768,147731226
"cx27",4,8192,65536,275851430
"cx27",4,16384,131072,332079926
"cx27",4,32768,262144,349495056
"cx27",4,65536,524288,580999262
"cx27",4,131072,1048576,944925637
"cx27",4,262144,2097152,1163391909
"cx27",4,524288,4194304,1272016579
"cx27",4,1048576,8388608,1331419604
"cx27",4,2097152,16777216,2982939947
"cx27",4,4194304,33554432,7556189431
"cx27",4,8388608,67108864,10019847396
"cx27",4,16777216,134217728,11336707793
"cx27",4,33554432,268435456,12281447002
"cx27",4,67108864,536870912,12842809236
"cx27",4,134217728,1073741824,13494718134
"cx27",4,268435456,2147483648,13942338265
"cx27",4,536870912,4294967296,16394149060
"cx27",4,1073741824,8589934592,20295549067
"cx27",4,2147483648,17179869184,24264900651
"cx27",4,4294967296,34359738368,23702035690
"cx27",4,8589934592,68719476736,24562889679
