MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx16",0,128,1024,130736150
"cx16",0,256,2048,129040772
"cx16",0,512,4096,128602994
"cx16",0,1024,8192,128705804
"cx16",0,2048,16384,128729435
"cx16",0,4096,32768,129861762
"cx16",0,8192,65536,227830533
"cx16",0,16384,131072,309927954
"cx16",0,32768,262144,333196588
"cx16",0,65536,524288,463630160
"cx16",0,131072,1048576,529886805
"cx16",0,262144,2097152,1378882562
"cx16",0,524288,4194304,1754916353
"cx16",0,1048576,8388608,2049927130
"cx16",0,2097152,16777216,3185269884
"cx16",0,4194304,33554432,6379454845
"cx16",0,8388608,67108864,7670628582
"cx16",0,16777216,134217728,8402079585
"cx16",0,33554432,268435456,9101652209
"cx16",0,67108864,536870912,9709291685
"cx16",0,134217728,1073741824,10216691339
"cx16",0,268435456,2147483648,10499707094
"cx16",0,536870912,4294967296,11189777521
"cx16",0,1073741824,8589934592,13557914711
"cx16",0,2147483648,17179869184,15445478169
"cx16",1,128,1024,128736385
"cx16",1,256,2048,128870407
"cx16",1,512,4096,128686121
"cx16",1,1024,8192,128654831
"cx16",1,2048,16384,128567816
"cx16",1,4096,32768,131519381
"cx16",1,8192,65536,255850295
"cx16",1,16384,131072,308553539
"cx16",1,32768,262144,336656256
"cx16",1,65536,524288,463636104
"cx16",1,131072,1048576,689008417
"cx16",1,262144,2097152,1382237759
"cx16",1,524288,4194304,1750508483
"cx16",1,1048576,8388608,2111018478
"cx16",1,2097152,16777216,3993391326
"cx16",1,4194304,33554432,6464649210
"cx16",1,8388608,67108864,7671400005
"cx16",1,16777216,134217728,8455508591
"cx16",1,33554432,268435456,9091773742
"cx16",1,67108864,536870912,9764114256
"cx16",1,134217728,1073741824,10217083410
"cx16",1,268435456,2147483648,10499730782
"cx16",1,536870912,4294967296,11235221127
"cx16",1,1073741824,8589934592,13549711568
"cx16",1,2147483648,17179869184,15400220397
"cx16",2,128,1024,128655857
"cx16",2,256,2048,128566441
"cx16",2,512,4096,128830640
"cx16",2,1024,8192,128591782
"cx16",2,2048,16384,128562339
"cx16",2,4096,32768,136756807
"cx16",2,8192,65536,255220830
"cx16",2,16384,131072,308094027
"cx16",2,32768,262144,335755658
"cx16",2,65536,524288,464423815
"cx16",2,131072,1048576,701400932
"cx16",2,262144,2097152,888836166
"cx16",2,524288,4194304,1752838140
"cx16",2,1048576,8388608,2084273187
"cx16",2,2097152,16777216,3165303107
"cx16",2,4194304,33554432,6393621824
"cx16",2,8388608,67108864,7670697333
"cx16",2,16777216,134217728,8339648115
"cx16",2,33554432,268435456,9118890539
"cx16",2,67108864,536870912,9746554289
"cx16",2,134217728,1073741824,10186685049
"cx16",2,268435456,2147483648,10465417680
"cx16",2,536870912,4294967296,11123744582
"cx16",2,1073741824,8589934592,13512968853
"cx16",2,2147483648,17179869184,15378602235
"cx16",3,128,1024,128769111
"cx16",3,256,2048,128561230
"cx16",3,512,4096,128737947
"cx16",3,1024,8192,128647924
"cx16",3,2048,16384,128569114
"cx16",3,4096,32768,128889632
"cx16",3,8192,65536,252546776
"cx16",3,16384,131072,306940359
"cx16",3,32768,262144,336457391
"cx16",3,65536,524288,463450458
"cx16",3,131072,1048576,714869468
"cx16",3,262144,2097152,1379329927
"cx16",3,524288,4194304,1550156594
"cx16",3,1048576,8388608,2142196963
"cx16",3,2097152,16777216,4018770331
"cx16",3,4194304,33554432,6385233617
"cx16",3,8388608,67108864,7671907656
"cx16",3,16777216,134217728,8404349210
"cx16",3,33554432,268435456,9108081318
"cx16",3,67108864,536870912,9755122085
"cx16",3,134217728,1073741824,10177341642
"cx16",3,268435456,2147483648,10475650786
"cx16",3,536870912,4294967296,11141328204
"cx16",3,1073741824,8589934592,13493522372
"cx16",3,2147483648,17179869184,15371360491
"cx16",4,128,1024,128571984
"cx16",4,256,2048,128730756
"cx16",4,512,4096,128644989
"cx16",4,1024,8192,128658082
"cx16",4,2048,16384,128568909
"cx16",4,4096,32768,137092069
"cx16",4,8192,65536,253307348
"cx16",4,16384,131072,308746627
"cx16",4,32768,262144,336224756
"cx16",4,65536,524288,464730841
"cx16",4,131072,1048576,721870333
"cx16",4,262144,2097152,1390409205
"cx16",4,524288,4194304,1746953070
"cx16",4,1048576,8388608,2121127414
"cx16",4,2097152,16777216,3719464527
"cx16",4,4194304,33554432,6465465441
"cx16",4,8388608,67108864,7670190945
"cx16",4,16777216,134217728,8236617834
"cx16",4,33554432,268435456,9010867293
"cx16",4,67108864,536870912,9756266980
"cx16",4,134217728,1073741824,10182767064
"cx16",4,268435456,2147483648,10475798208
"cx16",4,536870912,4294967296,11145519180
"cx16",4,1073741824,8589934592,13502206396
"cx16",4,2147483648,17179869184,15377692302
