MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx30",0,128,1024,350608479
"cx30",0,256,2048,278694843
"cx30",0,512,4096,278763441
"cx30",0,1024,8192,278736541
"cx30",0,2048,16384,278802365
"cx30",0,4096,32768,273801708
"cx30",0,8192,65536,428372747
"cx30",0,16384,131072,335612880
"cx30",0,32768,262144,368472142
"cx30",0,65536,524288,556303618
"cx30",0,131072,1048576,949630516
"cx30",0,262144,2097152,1165524741
"cx30",0,524288,4194304,1271675978
"cx30",0,1048576,8388608,1346077353
"cx30",0,2097152,16777216,3333859017
"cx30",0,4194304,33554432,9595416894
"cx30",0,8388608,67108864,13364698610
"cx30",0,16777216,134217728,15318039502
"cx30",0,33554432,268435456,16487594771
"cx30",0,67108864,536870912,17089312403
"cx30",0,134217728,1073741824,17464608470
"cx30",0,268435456,2147483648,18225981244
"cx30",0,536870912,4294967296,21884205809
"cx30",0,1073741824,8589934592,27417321120
"cx30",0,2147483648,17179869184,30431616096
"cx30",1,128,1024,147525959
"cx30",1,256,2048,147474882
"cx30",1,512,4096,147459815
"cx30",1,1024,8192,147435919
"cx30",1,2048,16384,147463732
"cx30",1,4096,32768,148274865
"cx30",1,8192,65536,265549955
"cx30",1,16384,131072,332245307
"cx30",1,32768,262144,360668684
"cx30",1,65536,524288,601880833
"cx30",1,131072,1048576,959782592
"cx30",1,262144,2097152,1175036912
"cx30",1,524288,4194304,1277166392
"cx30",1,1048576,8388608,1345413457
"cx30",1,2097152,16777216,3425477595
"cx30",1,4194304,33554432,9988831622
"cx30",1,8388608,67108864,13417043286
"cx30",1,16777216,134217728,15394369919
"cx30",1,33554432,268435456,16481712015
"cx30",1,67108864,536870912,17085198315
"cx30",1,134217728,1073741824,17443788662
"cx30",1,268435456,2147483648,18287610472
"cx30",1,536870912,4294967296,22011247035
"cx30",1,1073741824,8589934592,27612194509
"cx30",1,2147483648,17179869184,30696133005
"cx30",2,128,1024,147779073
"cx30",2,256,2048,147579248
"cx30",2,512,4096,147728838
"cx30",2,1024,8192,147658397
"cx30",2,2048,16384,147563769
"cx30",2,4096,32768,147987855
"cx30",2,8192,65536,274771014
"cx30",2,16384,131072,171048285
"cx30",2,32768,262144,361078201
"cx30",2,65536,524288,601115413
"cx30",2,131072,1048576,958963690
"cx30",2,262144,2097152,1156085771
"cx30",2,524288,4194304,1279016268
"cx30",2,1048576,8388608,1333392704
"cx30",2,2097152,16777216,3319787963
"cx30",2,4194304,33554432,9980715853
"cx30",2,8388608,67108864,2231136521
"cx30",2,16777216,134217728,15417146908
"cx30",2,33554432,268435456,16489458154
"cx30",2,67108864,536870912,17087998481
"cx30",2,134217728,1073741824,17462037631
"cx30",2,268435456,2147483648,18213081048
"cx30",2,536870912,4294967296,21853145712
"cx30",2,1073741824,8589934592,27329536678
"cx30",2,2147483648,17179869184,30338374573
"cx30",3,128,1024,147613111
"cx30",3,256,2048,147560712
"cx30",3,512,4096,147555192
"cx30",3,1024,8192,147449975
"cx30",3,2048,16384,147802517
"cx30",3,4096,32768,148619931
"cx30",3,8192,65536,277333574
"cx30",3,16384,131072,328868897
"cx30",3,32768,262144,361988659
"cx30",3,65536,524288,609430120
"cx30",3,131072,1048576,959537646
"cx30",3,262144,2097152,1172514889
"cx30",3,524288,4194304,1277786487
"cx30",3,1048576,8388608,1337684438
"cx30",3,2097152,16777216,3442449180
"cx30",3,4194304,33554432,10004552913
"cx30",3,8388608,67108864,13552049419
"cx30",3,16777216,134217728,15388501200
"cx30",3,33554432,268435456,16478924295
"cx30",3,67108864,536870912,17086629697
"cx30",3,134217728,1073741824,17424558860
"cx30",3,268435456,2147483648,18207120985
"cx30",3,536870912,4294967296,21936985612
"cx30",3,1073741824,8589934592,27567244711
"cx30",3,2147483648,17179869184,30578130144
"cx30",4,128,1024,147551333
"cx30",4,256,2048,147504664
"cx30",4,512,4096,147529792
"cx30",4,1024,8192,147464860
"cx30",4,2048,16384,147529983
"cx30",4,4096,32768,148076470
"cx30",4,8192,65536,276567836
"cx30",4,16384,131072,332308412
"cx30",4,32768,262144,359960022
"cx30",4,65536,524288,607911463
"cx30",4,131072,1048576,888429851
"cx30",4,262144,2097152,1175012735
"cx30",4,524288,4194304,1209589494
"cx30",4,1048576,8388608,1344258931
"cx30",4,2097152,16777216,1886923431
"cx30",4,4194304,33554432,8963524142
"cx30",4,8388608,67108864,13553976043
"cx30",4,16777216,134217728,15385486319
"cx30",4,33554432,268435456,16444429413
"cx30",4,67108864,536870912,17083598562
"cx30",4,134217728,1073741824,17457997484
"cx30",4,268435456,2147483648,18278038492
"cx30",4,536870912,4294967296,22037147434
"cx30",4,1073741824,8589934592,27724263903
"cx30",4,2147483648,17179869184,30774556064
