MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx09",0,128,1024,132715412
"cx09",0,256,2048,129120410
"cx09",0,512,4096,128653387
"cx09",0,1024,8192,128801086
"cx09",0,2048,16384,128651165
"cx09",0,4096,32768,137247941
"cx09",0,8192,65536,251082244
"cx09",0,16384,131072,310150207
"cx09",0,32768,262144,335307945
"cx09",0,65536,524288,464700339
"cx09",0,131072,1048576,603933915
"cx09",0,262144,2097152,1264438047
"cx09",0,524288,4194304,1657843989
"cx09",0,1048576,8388608,2052407481
"cx09",0,2097152,16777216,3815788145
"cx09",0,4194304,33554432,6260865143
"cx09",0,8388608,67108864,7315137634
"cx09",0,16777216,134217728,8179767946
"cx09",0,33554432,268435456,8818362182
"cx09",0,67108864,536870912,9458833846
"cx09",0,134217728,1073741824,9880834587
"cx09",0,268435456,2147483648,10140413902
"cx09",0,536870912,4294967296,10836693174
"cx09",0,1073741824,8589934592,13124106597
"cx09",0,2147483648,17179869184,14951693587
"cx09",1,128,1024,128790506
"cx09",1,256,2048,128772720
"cx09",1,512,4096,128655399
"cx09",1,1024,8192,128742621
"cx09",1,2048,16384,128674832
"cx09",1,4096,32768,131479749
"cx09",1,8192,65536,254704853
"cx09",1,16384,131072,309128630
"cx09",1,32768,262144,336673984
"cx09",1,65536,524288,463939910
"cx09",1,131072,1048576,664336429
"cx09",1,262144,2097152,1243798413
"cx09",1,524288,4194304,1655200843
"cx09",1,1048576,8388608,2017289057
"cx09",1,2097152,16777216,3089788062
"cx09",1,4194304,33554432,4666833288
"cx09",1,8388608,67108864,7433382222
"cx09",1,16777216,134217728,8119587258
"cx09",1,33554432,268435456,8831475954
"cx09",1,67108864,536870912,9462000629
"cx09",1,134217728,1073741824,9887697634
"cx09",1,268435456,2147483648,10033618099
"cx09",1,536870912,4294967296,11034567025
"cx09",1,1073741824,8589934592,13288253530
"cx09",1,2147483648,17179869184,14819584642
"cx09",2,128,1024,128659219
"cx09",2,256,2048,128835387
"cx09",2,512,4096,128676583
"cx09",2,1024,8192,128742521
"cx09",2,2048,16384,128919206
"cx09",2,4096,32768,129175636
"cx09",2,8192,65536,253639636
"cx09",2,16384,131072,309410282
"cx09",2,32768,262144,331547856
"cx09",2,65536,524288,464372850
"cx09",2,131072,1048576,665258629
"cx09",2,262144,2097152,1338092520
"cx09",2,524288,4194304,1698030768
"cx09",2,1048576,8388608,1965509771
"cx09",2,2097152,16777216,3988500375
"cx09",2,4194304,33554432,6221092073
"cx09",2,8388608,67108864,7341594685
"cx09",2,16777216,134217728,8073219935
"cx09",2,33554432,268435456,8576643229
"cx09",2,67108864,536870912,9393222490
"cx09",2,134217728,1073741824,9810032941
"cx09",2,268435456,2147483648,10088452869
"cx09",2,536870912,4294967296,10840204976
"cx09",2,1073741824,8589934592,13083224915
"cx09",2,2147483648,17179869184,14849845145
"cx09",3,128,1024,128661233
"cx09",3,256,2048,128881354
"cx09",3,512,4096,128649094
"cx09",3,1024,8192,128898267
"cx09",3,2048,16384,128655214
"cx09",3,4096,32768,130472928
"cx09",3,8192,65536,254422813
"cx09",3,16384,131072,310981048
"cx09",3,32768,262144,335675173
"cx09",3,65536,524288,463930758
"cx09",3,131072,1048576,645779949
"cx09",3,262144,2097152,1340594741
"cx09",3,524288,4194304,1700225211
"cx09",3,1048576,8388608,2074667690
"cx09",3,2097152,16777216,4026873268
"cx09",3,4194304,33554432,6177766946
"cx09",3,8388608,67108864,7351166523
"cx09",3,16777216,134217728,8083479337
"cx09",3,33554432,268435456,8724845700
"cx09",3,67108864,536870912,9313365072
"cx09",3,134217728,1073741824,9812214339
"cx09",3,268435456,2147483648,10098672453
"cx09",3,536870912,4294967296,10821338093
"cx09",3,1073741824,8589934592,12919141103
"cx09",3,2147483648,17179869184,14818363516
"cx09",4,128,1024,128845177
"cx09",4,256,2048,128678821
"cx09",4,512,4096,128819026
"cx09",4,1024,8192,128735166
"cx09",4,2048,16384,128822400
"cx09",4,4096,32768,128729718
"cx09",4,8192,65536,254897254
"cx09",4,16384,131072,309182508
"cx09",4,32768,262144,340518466
"cx09",4,65536,524288,465154403
"cx09",4,131072,1048576,672654825
"cx09",4,262144,2097152,1330024883
"cx09",4,524288,4194304,1699794233
"cx09",4,1048576,8388608,1976178439
"cx09",4,2097152,16777216,4053943963
"cx09",4,4194304,33554432,3917785796
"cx09",4,8388608,67108864,6727545574
"cx09",4,16777216,134217728,8019445939
"cx09",4,33554432,268435456,8729946242
"cx09",4,67108864,536870912,9390658729
"cx09",4,134217728,1073741824,9816789630
"cx09",4,268435456,2147483648,10093261712
"cx09",4,536870912,4294967296,10914667867
"cx09",4,1073741824,8589934592,13047244362
"cx09",4,2147483648,17179869184,14929659035
