MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx05",0,128,1024,132375627
"cx05",0,256,2048,128667130
"cx05",0,512,4096,129123992
"cx05",0,1024,8192,129051970
"cx05",0,2048,16384,128573613
"cx05",0,4096,32768,130916371
"cx05",0,8192,65536,252919172
"cx05",0,16384,131072,308423005
"cx05",0,32768,262144,334684876
"cx05",0,65536,524288,464116946
"cx05",0,131072,1048576,663639491
"cx05",0,262144,2097152,1333918462
"cx05",0,524288,4194304,1677707154
"cx05",0,1048576,8388608,2038586370
"cx05",0,2097152,16777216,2836921592
"cx05",0,4194304,33554432,2302309868
"cx05",0,8388608,67108864,7342102609
"cx05",0,16777216,134217728,8078165462
"cx05",0,33554432,268435456,8738471517
"cx05",0,67108864,536870912,9379348714
"cx05",0,134217728,1073741824,9791945785
"cx05",0,268435456,2147483648,10075039654
"cx05",0,536870912,4294967296,11126753857
"cx05",0,1073741824,8589934592,13586760947
"cx05",0,2147483648,17179869184,15252435027
"cx05",1,128,1024,128778801
"cx05",1,256,2048,128658716
"cx05",1,512,4096,128675534
"cx05",1,1024,8192,128758101
"cx05",1,2048,16384,128574722
"cx05",1,4096,32768,135123167
"cx05",1,8192,65536,201219348
"cx05",1,16384,131072,308986890
"cx05",1,32768,262144,336140948
"cx05",1,65536,524288,463906198
"cx05",1,131072,1048576,528961590
"cx05",1,262144,2097152,751968130
"cx05",1,524288,4194304,1676315503
"cx05",1,1048576,8388608,2054897299
"cx05",1,2097152,16777216,2653625040
"cx05",1,4194304,33554432,6020778056
"cx05",1,8388608,67108864,7361070510
"cx05",1,16777216,134217728,6533592015
"cx05",1,33554432,268435456,8724021599
"cx05",1,67108864,536870912,9444718721
"cx05",1,134217728,1073741824,10099164278
"cx05",1,268435456,2147483648,10384331032
"cx05",1,536870912,4294967296,11421371758
"cx05",1,1073741824,8589934592,13982686077
"cx05",1,2147483648,17179869184,15676034329
"cx05",2,128,1024,128737097
"cx05",2,256,2048,128601748
"cx05",2,512,4096,128650040
"cx05",2,1024,8192,128720264
"cx05",2,2048,16384,128574278
"cx05",2,4096,32768,129188924
"cx05",2,8192,65536,253861910
"cx05",2,16384,131072,312879640
"cx05",2,32768,262144,335714426
"cx05",2,65536,524288,462207619
"cx05",2,131072,1048576,638577882
"cx05",2,262144,2097152,1362538397
"cx05",2,524288,4194304,1727704283
"cx05",2,1048576,8388608,2076733429
"cx05",2,2097152,16777216,637177137
"cx05",2,4194304,33554432,6423188791
"cx05",2,8388608,67108864,7608923156
"cx05",2,16777216,134217728,6891973931
"cx05",2,33554432,268435456,9006035741
"cx05",2,67108864,536870912,9667209853
"cx05",2,134217728,1073741824,10098494171
"cx05",2,268435456,2147483648,10386445581
"cx05",2,536870912,4294967296,11403021680
"cx05",2,1073741824,8589934592,13987080758
"cx05",2,2147483648,17179869184,15684704727
"cx05",3,128,1024,128741082
"cx05",3,256,2048,129716769
"cx05",3,512,4096,128757035
"cx05",3,1024,8192,128580906
"cx05",3,2048,16384,128780757
"cx05",3,4096,32768,133475125
"cx05",3,8192,65536,215472760
"cx05",3,16384,131072,298370603
"cx05",3,32768,262144,337084341
"cx05",3,65536,524288,464499085
"cx05",3,131072,1048576,656433846
"cx05",3,262144,2097152,1320745433
"cx05",3,524288,4194304,1722224339
"cx05",3,1048576,8388608,2014639443
"cx05",3,2097152,16777216,4131150299
"cx05",3,4194304,33554432,6428286798
"cx05",3,8388608,67108864,7606883174
"cx05",3,16777216,134217728,8299951302
"cx05",3,33554432,268435456,9009464256
"cx05",3,67108864,536870912,9680842756
"cx05",3,134217728,1073741824,10096117990
"cx05",3,268435456,2147483648,10405527887
"cx05",3,536870912,4294967296,11371976087
"cx05",3,1073741824,8589934592,13983617874
"cx05",3,2147483648,17179869184,15676330083
"cx05",4,128,1024,128764035
"cx05",4,256,2048,128583058
"cx05",4,512,4096,128567188
"cx05",4,1024,8192,128659664
"cx05",4,2048,16384,128761620
"cx05",4,4096,32768,131360312
"cx05",4,8192,65536,254683669
"cx05",4,16384,131072,308691291
"cx05",4,32768,262144,336752732
"cx05",4,65536,524288,463309936
"cx05",4,131072,1048576,551466334
"cx05",4,262144,2097152,1360712739
"cx05",4,524288,4194304,1720137317
"cx05",4,1048576,8388608,2079628164
"cx05",4,2097152,16777216,2188433250
"cx05",4,4194304,33554432,6261006711
"cx05",4,8388608,67108864,7496802447
"cx05",4,16777216,134217728,8369671433
"cx05",4,33554432,268435456,9017473648
"cx05",4,67108864,536870912,9668709461
"cx05",4,134217728,1073741824,10097343549
"cx05",4,268435456,2147483648,10412467657
"cx05",4,536870912,4294967296,11426730560
"cx05",4,1073741824,8589934592,13981204386
"cx05",4,2147483648,17179869184,15679471869
