MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx11",0,128,1024,131992924
"cx11",0,256,2048,129105310
"cx11",0,512,4096,128746001
"cx11",0,1024,8192,128952093
"cx11",0,2048,16384,128805803
"cx11",0,4096,32768,129896812
"cx11",0,8192,65536,255514670
"cx11",0,16384,131072,308532087
"cx11",0,32768,262144,335134445
"cx11",0,65536,524288,463574812
"cx11",0,131072,1048576,630570985
"cx11",0,262144,2097152,1349245103
"cx11",0,524288,4194304,1709216340
"cx11",0,1048576,8388608,2018954840
"cx11",0,2097152,16777216,4075166702
"cx11",0,4194304,33554432,6389834939
"cx11",0,8388608,67108864,7568993611
"cx11",0,16777216,134217728,8358131974
"cx11",0,33554432,268435456,8976621350
"cx11",0,67108864,536870912,9626212446
"cx11",0,134217728,1073741824,10054566104
"cx11",0,268435456,2147483648,10325632200
"cx11",0,536870912,4294967296,11014330457
"cx11",0,1073741824,8589934592,13361317689
"cx11",0,2147483648,17179869184,15218536059
"cx11",1,128,1024,128662194
"cx11",1,256,2048,128833432
"cx11",1,512,4096,128822795
"cx11",1,1024,8192,128678297
"cx11",1,2048,16384,128759561
"cx11",1,4096,32768,129245373
"cx11",1,8192,65536,254944173
"cx11",1,16384,131072,307725940
"cx11",1,32768,262144,336359643
"cx11",1,65536,524288,465167939
"cx11",1,131072,1048576,650382937
"cx11",1,262144,2097152,1346514052
"cx11",1,524288,4194304,1706539619
"cx11",1,1048576,8388608,1972671697
"cx11",1,2097152,16777216,4044521202
"cx11",1,4194304,33554432,6192510220
"cx11",1,8388608,67108864,7598461303
"cx11",1,16777216,134217728,7630841351
"cx11",1,33554432,268435456,8997600899
"cx11",1,67108864,536870912,9624311383
"cx11",1,134217728,1073741824,10040865865
"cx11",1,268435456,2147483648,10327829471
"cx11",1,536870912,4294967296,10984766493
"cx11",1,1073741824,8589934592,13287273126
"cx11",1,2147483648,17179869184,15166389018
"cx11",2,128,1024,128666574
"cx11",2,256,2048,128781847
"cx11",2,512,4096,128707603
"cx11",2,1024,8192,128776834
"cx11",2,2048,16384,128753435
"cx11",2,4096,32768,130264400
"cx11",2,8192,65536,254491718
"cx11",2,16384,131072,300232973
"cx11",2,32768,262144,337362199
"cx11",2,65536,524288,465430561
"cx11",2,131072,1048576,654319377
"cx11",2,262144,2097152,1056866454
"cx11",2,524288,4194304,1707172597
"cx11",2,1048576,8388608,2099087600
"cx11",2,2097152,16777216,2682384778
"cx11",2,4194304,33554432,5248243382
"cx11",2,8388608,67108864,7586096456
"cx11",2,16777216,134217728,8334255009
"cx11",2,33554432,268435456,8865592688
"cx11",2,67108864,536870912,9568374417
"cx11",2,134217728,1073741824,10042490745
"cx11",2,268435456,2147483648,10330094232
"cx11",2,536870912,4294967296,11090721133
"cx11",2,1073741824,8589934592,13203481759
"cx11",2,2147483648,17179869184,15172345292
"cx11",3,128,1024,128844485
"cx11",3,256,2048,128841205
"cx11",3,512,4096,128755298
"cx11",3,1024,8192,128769392
"cx11",3,2048,16384,128930718
"cx11",3,4096,32768,128829682
"cx11",3,8192,65536,254182055
"cx11",3,16384,131072,309189353
"cx11",3,32768,262144,336895843
"cx11",3,65536,524288,462608555
"cx11",3,131072,1048576,666099627
"cx11",3,262144,2097152,1344366458
"cx11",3,524288,4194304,1708070439
"cx11",3,1048576,8388608,2062625898
"cx11",3,2097152,16777216,4034748527
"cx11",3,4194304,33554432,6398658264
"cx11",3,8388608,67108864,6341201326
"cx11",3,16777216,134217728,8332685898
"cx11",3,33554432,268435456,8994625079
"cx11",3,67108864,536870912,9618745689
"cx11",3,134217728,1073741824,10044425286
"cx11",3,268435456,2147483648,10317001467
"cx11",3,536870912,4294967296,11153870510
"cx11",3,1073741824,8589934592,13182825767
"cx11",3,2147483648,17179869184,15204272967
"cx11",4,128,1024,129199016
"cx11",4,256,2048,128732011
"cx11",4,512,4096,128809222
"cx11",4,1024,8192,128840465
"cx11",4,2048,16384,128739763
"cx11",4,4096,32768,133368360
"cx11",4,8192,65536,254288584
"cx11",4,16384,131072,309069118
"cx11",4,32768,262144,336089199
"cx11",4,65536,524288,465071597
"cx11",4,131072,1048576,666042124
"cx11",4,262144,2097152,1343698980
"cx11",4,524288,4194304,1707664224
"cx11",4,1048576,8388608,2046612056
"cx11",4,2097152,16777216,2792307065
"cx11",4,4194304,33554432,6398278693
"cx11",4,8388608,67108864,7584454392
"cx11",4,16777216,134217728,6515009888
"cx11",4,33554432,268435456,8883323371
"cx11",4,67108864,536870912,9625525064
"cx11",4,134217728,1073741824,10042523064
"cx11",4,268435456,2147483648,10310747353
"cx11",4,536870912,4294967296,11117070545
"cx11",4,1073741824,8589934592,13243338374
"cx11",4,2147483648,17179869184,15216339393
