MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx01",0,128,1024,131335718
"cx01",0,256,2048,128570442
"cx01",0,512,4096,128748965
"cx01",0,1024,8192,128608661
"cx01",0,2048,16384,128830178
"cx01",0,4096,32768,128743731
"cx01",0,8192,65536,254753980
"cx01",0,16384,131072,309902595
"cx01",0,32768,262144,333309759
"cx01",0,65536,524288,468512002
"cx01",0,131072,1048576,638706988
"cx01",0,262144,2097152,1303620859
"cx01",0,524288,4194304,1639872420
"cx01",0,1048576,8388608,1954324669
"cx01",0,2097152,16777216,4008470046
"cx01",0,4194304,33554432,6260830713
"cx01",0,8388608,67108864,7436471680
"cx01",0,16777216,134217728,6363591871
"cx01",0,33554432,268435456,8761834287
"cx01",0,67108864,536870912,9403844768
"cx01",0,134217728,1073741824,9841351668
"cx01",0,268435456,2147483648,10097541614
"cx01",0,536870912,4294967296,10695289184
"cx01",0,1073741824,8589934592,12995975319
"cx01",0,2147483648,17179869184,14954575472
"cx01",1,128,1024,128742018
"cx01",1,256,2048,128852988
"cx01",1,512,4096,128858955
"cx01",1,1024,8192,128892489
"cx01",1,2048,16384,128932733
"cx01",1,4096,32768,130432506
"cx01",1,8192,65536,254432322
"cx01",1,16384,131072,309685403
"cx01",1,32768,262144,336743716
"cx01",1,65536,524288,462182768
"cx01",1,131072,1048576,620969295
"cx01",1,262144,2097152,1306568280
"cx01",1,524288,4194304,1608287416
"cx01",1,1048576,8388608,1997888451
"cx01",1,2097152,16777216,3994184297
"cx01",1,4194304,33554432,6226250434
"cx01",1,8388608,67108864,7339360863
"cx01",1,16777216,134217728,8174495593
"cx01",1,33554432,268435456,7913248304
"cx01",1,67108864,536870912,9433581579
"cx01",1,134217728,1073741824,9843137463
"cx01",1,268435456,2147483648,10109619834
"cx01",1,536870912,4294967296,10667750347
"cx01",1,1073741824,8589934592,13015769842
"cx01",1,2147483648,17179869184,14964417854
"cx01",2,128,1024,128986125
"cx01",2,256,2048,128901436
"cx01",2,512,4096,128745868
"cx01",2,1024,8192,128735031
"cx01",2,2048,16384,128775598
"cx01",2,4096,32768,130729700
"cx01",2,8192,65536,150403202
"cx01",2,16384,131072,309644541
"cx01",2,32768,262144,337436903
"cx01",2,65536,524288,464671820
"cx01",2,131072,1048576,631925423
"cx01",2,262144,2097152,1147649961
"cx01",2,524288,4194304,1640569054
"cx01",2,1048576,8388608,1986569444
"cx01",2,2097152,16777216,3986027765
"cx01",2,4194304,33554432,6277775093
"cx01",2,8388608,67108864,7433714467
"cx01",2,16777216,134217728,8173911195
"cx01",2,33554432,268435456,8790250500
"cx01",2,67108864,536870912,9436281897
"cx01",2,134217728,1073741824,9837420340
"cx01",2,268435456,2147483648,10114084709
"cx01",2,536870912,4294967296,10746166405
"cx01",2,1073741824,8589934592,13053522134
"cx01",2,2147483648,17179869184,14937949548
"cx01",3,128,1024,128675250
"cx01",3,256,2048,128937441
"cx01",3,512,4096,128747203
"cx01",3,1024,8192,128847138
"cx01",3,2048,16384,128755522
"cx01",3,4096,32768,129900859
"cx01",3,8192,65536,252331494
"cx01",3,16384,131072,308284000
"cx01",3,32768,262144,338288203
"cx01",3,65536,524288,464864630
"cx01",3,131072,1048576,673575498
"cx01",3,262144,2097152,1306060711
"cx01",3,524288,4194304,1643916436
"cx01",3,1048576,8388608,1995850224
"cx01",3,2097152,16777216,4003220069
"cx01",3,4194304,33554432,6263482033
"cx01",3,8388608,67108864,7437782414
"cx01",3,16777216,134217728,8177930164
"cx01",3,33554432,268435456,8809476334
"cx01",3,67108864,536870912,9343665071
"cx01",3,134217728,1073741824,9831330714
"cx01",3,268435456,2147483648,10106035019
"cx01",3,536870912,4294967296,10737272279
"cx01",3,1073741824,8589934592,13071976743
"cx01",3,2147483648,17179869184,14926318329
"cx01",4,128,1024,128773616
"cx01",4,256,2048,128811092
"cx01",4,512,4096,128743290
"cx01",4,1024,8192,128827116
"cx01",4,2048,16384,128685694
"cx01",4,4096,32768,128993020
"cx01",4,8192,65536,255351574
"cx01",4,16384,131072,309786578
"cx01",4,32768,262144,334976310
"cx01",4,65536,524288,464920906
"cx01",4,131072,1048576,531930604
"cx01",4,262144,2097152,1302393212
"cx01",4,524288,4194304,1642768829
"cx01",4,1048576,8388608,1992235168
"cx01",4,2097152,16777216,1359216169
"cx01",4,4194304,33554432,6115878460
"cx01",4,8388608,67108864,7435445442
"cx01",4,16777216,134217728,6537285608
"cx01",4,33554432,268435456,8783455068
"cx01",4,67108864,536870912,9324171950
"cx01",4,134217728,1073741824,9826410005
"cx01",4,268435456,2147483648,10099747688
"cx01",4,536870912,4294967296,10790458588
"cx01",4,1073741824,8589934592,13113852210
"cx01",4,2147483648,17179869184,14927875868
