MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx13",0,128,1024,131520833
"cx13",0,256,2048,128675505
"cx13",0,512,4096,128659870
"cx13",0,1024,8192,128568322
"cx13",0,2048,16384,128659256
"cx13",0,4096,32768,137050228
"cx13",0,8192,65536,253467351
"cx13",0,16384,131072,309195417
"cx13",0,32768,262144,336204026
"cx13",0,65536,524288,468157434
"cx13",0,131072,1048576,621712228
"cx13",0,262144,2097152,1303054942
"cx13",0,524288,4194304,1642563698
"cx13",0,1048576,8388608,1994367124
"cx13",0,2097152,16777216,3494801757
"cx13",0,4194304,33554432,3968007248
"cx13",0,8388608,67108864,7351920142
"cx13",0,16777216,134217728,8087682805
"cx13",0,33554432,268435456,8735919552
"cx13",0,67108864,536870912,9344323763
"cx13",0,134217728,1073741824,9798372183
"cx13",0,268435456,2147483648,10044915309
"cx13",0,536870912,4294967296,10779637341
"cx13",0,1073741824,8589934592,13029110929
"cx13",0,2147483648,17179869184,14842833368
"cx13",1,128,1024,128817800
"cx13",1,256,2048,128737023
"cx13",1,512,4096,128666772
"cx13",1,1024,8192,128666893
"cx13",1,2048,16384,128565506
"cx13",1,4096,32768,129205764
"cx13",1,8192,65536,257305763
"cx13",1,16384,131072,306395062
"cx13",1,32768,262144,336491659
"cx13",1,65536,524288,487374617
"cx13",1,131072,1048576,690487259
"cx13",1,262144,2097152,623575534
"cx13",1,524288,4194304,1643038546
"cx13",1,1048576,8388608,2039196219
"cx13",1,2097152,16777216,3557714710
"cx13",1,4194304,33554432,6222942406
"cx13",1,8388608,67108864,7398700216
"cx13",1,16777216,134217728,8106015784
"cx13",1,33554432,268435456,8737821741
"cx13",1,67108864,536870912,9238927394
"cx13",1,134217728,1073741824,9760969382
"cx13",1,268435456,2147483648,10026554059
"cx13",1,536870912,4294967296,10840518946
"cx13",1,1073741824,8589934592,13012821352
"cx13",1,2147483648,17179869184,14917078735
"cx13",2,128,1024,128677170
"cx13",2,256,2048,128665551
"cx13",2,512,4096,128655191
"cx13",2,1024,8192,128665046
"cx13",2,2048,16384,128657988
"cx13",2,4096,32768,128569479
"cx13",2,8192,65536,255150343
"cx13",2,16384,131072,310433215
"cx13",2,32768,262144,336524346
"cx13",2,65536,524288,486395989
"cx13",2,131072,1048576,744957326
"cx13",2,262144,2097152,1305986286
"cx13",2,524288,4194304,1584112848
"cx13",2,1048576,8388608,2023303270
"cx13",2,2097152,16777216,4003623661
"cx13",2,4194304,33554432,6161629421
"cx13",2,8388608,67108864,7396203605
"cx13",2,16777216,134217728,8135583650
"cx13",2,33554432,268435456,8770381260
"cx13",2,67108864,536870912,9381025694
"cx13",2,134217728,1073741824,9787790621
"cx13",2,268435456,2147483648,10083974384
"cx13",2,536870912,4294967296,10885157786
"cx13",2,1073741824,8589934592,13073025369
"cx13",2,2147483648,17179869184,14914114587
"cx13",3,128,1024,128749448
"cx13",3,256,2048,128583004
"cx13",3,512,4096,128670065
"cx13",3,1024,8192,128614791
"cx13",3,2048,16384,128698200
"cx13",3,4096,32768,133141690
"cx13",3,8192,65536,133421659
"cx13",3,16384,131072,308088205
"cx13",3,32768,262144,336468906
"cx13",3,65536,524288,489301878
"cx13",3,131072,1048576,674723652
"cx13",3,262144,2097152,914490592
"cx13",3,524288,4194304,1639390684
"cx13",3,1048576,8388608,1915789204
"cx13",3,2097152,16777216,4024496873
"cx13",3,4194304,33554432,6244812523
"cx13",3,8388608,67108864,6959236095
"cx13",3,16777216,134217728,8095485797
"cx13",3,33554432,268435456,8761103659
"cx13",3,67108864,536870912,9370032952
"cx13",3,134217728,1073741824,9787058640
"cx13",3,268435456,2147483648,10062058380
"cx13",3,536870912,4294967296,10769111053
"cx13",3,1073741824,8589934592,13002654616
"cx13",3,2147483648,17179869184,14934657557
"cx13",4,128,1024,129446083
"cx13",4,256,2048,129094858
"cx13",4,512,4096,128737197
"cx13",4,1024,8192,128828006
"cx13",4,2048,16384,128565800
"cx13",4,4096,32768,129068572
"cx13",4,8192,65536,246704428
"cx13",4,16384,131072,272565314
"cx13",4,32768,262144,336935229
"cx13",4,65536,524288,486860709
"cx13",4,131072,1048576,530246992
"cx13",4,262144,2097152,1300673467
"cx13",4,524288,4194304,1641101590
"cx13",4,1048576,8388608,1916570443
"cx13",4,2097152,16777216,4008385723
"cx13",4,4194304,33554432,4444301721
"cx13",4,8388608,67108864,7382483697
"cx13",4,16777216,134217728,8101847179
"cx13",4,33554432,268435456,8856637652
"cx13",4,67108864,536870912,9582770389
"cx13",4,134217728,1073741824,9990924581
"cx13",4,268435456,2147483648,10263932378
"cx13",4,536870912,4294967296,11153363243
"cx13",4,1073741824,8589934592,13162431860
"cx13",4,2147483648,17179869184,15198953309
