MACHINE,RUN_ID,ELEMENT_COUNT,SIZE_IN_BYTES,RUNTIME_NS
"cx26",0,128,1024,152979396
"cx26",0,256,2048,147619456
"cx26",0,512,4096,147574341
"cx26",0,1024,8192,147530229
"cx26",0,2048,16384,147566007
"cx26",0,4096,32768,148181871
"cx26",0,8192,65536,273786127
"cx26",0,16384,131072,332309462
"cx26",0,32768,262144,357165087
"cx26",0,65536,524288,574766985
"cx26",0,131072,1048576,950675866
"cx26",0,262144,2097152,1164630592
"cx26",0,524288,4194304,1272751042
"cx26",0,1048576,8388608,1334509059
"cx26",0,2097152,16777216,3090512181
"cx26",0,4194304,33554432,7593175813
"cx26",0,8388608,67108864,9968519215
"cx26",0,16777216,134217728,11354231077
"cx26",0,33554432,268435456,12188455092
"cx26",0,67108864,536870912,12904026518
"cx26",0,134217728,1073741824,13498521007
"cx26",0,268435456,2147483648,14062824969
"cx26",0,536870912,4294967296,16246649871
"cx26",0,1073741824,8589934592,25626227428
"cx26",0,2147483648,17179869184,22106979192
"cx26",0,4294967296,34359738368,23734357506
"cx26",0,8589934592,68719476736,24528845729
"cx26",1,128,1024,147648435
"cx26",1,256,2048,147550521
"cx26",1,512,4096,147557965
"cx26",1,1024,8192,147481501
"cx26",1,2048,16384,147474118
"cx26",1,4096,32768,148068953
"cx26",1,8192,65536,276132761
"cx26",1,16384,131072,331531450
"cx26",1,32768,262144,359765046
"cx26",1,65536,524288,602055470
"cx26",1,131072,1048576,935086129
"cx26",1,262144,2097152,1166804089
"cx26",1,524288,4194304,1273539503
"cx26",1,1048576,8388608,1359615478
"cx26",1,2097152,16777216,2980212950
"cx26",1,4194304,33554432,7540530640
"cx26",1,8388608,67108864,9905166235
"cx26",1,16777216,134217728,11355083592
"cx26",1,33554432,268435456,12211039318
"cx26",1,67108864,536870912,12871039401
"cx26",1,134217728,1073741824,13520883457
"cx26",1,268435456,2147483648,13958337847
"cx26",1,536870912,4294967296,16565903699
"cx26",1,1073741824,8589934592,19529662336
"cx26",1,2147483648,17179869184,22794996066
"cx26",1,4294967296,34359738368,23617639388
"cx26",1,8589934592,68719476736,24458837975
"cx26",2,128,1024,147514009
"cx26",2,256,2048,147505654
"cx26",2,512,4096,147468424
"cx26",2,1024,8192,147487309
"cx26",2,2048,16384,147894553
"cx26",2,4096,32768,147620899
"cx26",2,8192,65536,278683062
"cx26",2,16384,131072,331018405
"cx26",2,32768,262144,360628641
"cx26",2,65536,524288,593931478
"cx26",2,131072,1048576,946870465
"cx26",2,262144,2097152,568987534
"cx26",2,524288,4194304,1272248748
"cx26",2,1048576,8388608,1363676901
"cx26",2,2097152,16777216,2980395229
"cx26",2,4194304,33554432,7523626595
"cx26",2,8388608,67108864,9905232075
"cx26",2,16777216,134217728,11281586425
"cx26",2,33554432,268435456,12101752004
"cx26",2,67108864,536870912,12814753982
"cx26",2,134217728,1073741824,13443017896
"cx26",2,268435456,2147483648,13960978059
"cx26",2,536870912,4294967296,16524796092
"cx26",2,1073741824,8589934592,20482990990
"cx26",2,2147483648,17179869184,22129995486
"cx26",2,4294967296,34359738368,23583377822
"cx26",2,8589934592,68719476736,24517092420
"cx26",3,128,1024,147651129
"cx26",3,256,2048,147677668
"cx26",3,512,4096,147706112
"cx26",3,1024,8192,147502711
"cx26",3,2048,16384,147531043
"cx26",3,4096,32768,147564416
"cx26",3,8192,65536,272714979
"cx26",3,16384,131072,331507551
"cx26",3,32768,262144,371689537
"cx26",3,65536,524288,594270804
"cx26",3,131072,1048576,947572770
"cx26",3,262144,2097152,1166984109
"cx26",3,524288,4194304,1271472889
"cx26",3,1048576,8388608,1354919273
"cx26",3,2097152,16777216,2978431282
"cx26",3,4194304,33554432,7544860155
"cx26",3,8388608,67108864,9982508689
"cx26",3,16777216,134217728,11441539458
"cx26",3,33554432,268435456,12331677001
"cx26",3,67108864,536870912,12961807446
"cx26",3,134217728,1073741824,13687909816
"cx26",3,268435456,2147483648,14165899532
"cx26",3,536870912,4294967296,16765730465
"cx26",3,1073741824,8589934592,20119275039
"cx26",3,2147483648,17179869184,22619453627
"cx26",3,4294967296,34359738368,23793314929
"cx26",3,8589934592,68719476736,24744960432
"cx26",4,128,1024,147584462
"cx26",4,256,2048,147702364
"cx26",4,512,4096,147562121
"cx26",4,1024,8192,147553174
"cx26",4,2048,16384,147600974
"cx26",4,4096,32768,148005572
"cx26",4,8192,65536,280665919
"cx26",4,16384,131072,342699322
"cx26",4,32768,262144,377816541
"cx26",4,65536,524288,595071663
"cx26",4,131072,1048576,541697621
"cx26",4,262144,2097152,1171044922
"cx26",4,524288,4194304,1295743182
"cx26",4,1048576,8388608,1365635295
"cx26",4,2097152,16777216,1791724972
"cx26",4,4194304,33554432,7596698063
"cx26",4,8388608,67108864,9981947735
"cx26",4,16777216,134217728,11398074187
"cx26",4,33554432,268435456,12292649799
"cx26",4,67108864,536870912,12983453110
"cx26",4,134217728,1073741824,13694833964
"cx26",4,268435456,2147483648,14166228851
"cx26",4,536870912,4294967296,16839306706
"cx26",4,1073741824,8589934592,20598324316
"cx26",4,2147483648,17179869184,22446256831
"cx26",4,4294967296,34359738368,23614238924
"cx26",4,8589934592,68719476736,24417498109
